timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
51774450,inf,0,1,1,1,0,0,1,0,0,1
52777470,inf,0,1,1,1,0,0,1,0,0,1
53782269,inf,0,1,1,1,0,0,1,0,0,1
54794257,inf,0,1,1,1,0,0,1,0,0,1
55797544,inf,0,1,1,1,0,0,1,0,0,1
55883025,inf,0,1,1,1,1,0,1,0,0,1
56892130,inf,0,1,1,1,1,0,1,0,0,1
57571289,inf,0,1,0,0,1,0,1,0,0,1
57581971,inf,0,0,0,0,1,0,1,0,0,1
58586377,inf,0,0,0,0,1,0,0,1,0,1
59591059,inf,0,0,0,0,1,0,0,0,0,1
60594097,inf,0,0,0,0,1,0,0,0,0,1
61603240,inf,0,0,0,0,1,0,0,0,0,1
62609474,inf,0,0,0,0,1,0,0,0,0,1
63615367,inf,0,0,0,0,1,0,0,0,0,1
64621579,inf,0,0,0,0,1,0,0,0,0,1
65624651,inf,0,0,0,0,1,0,0,0,0,1
66624706,inf,0,0,0,0,1,0,0,0,0,1
67626255,inf,0,0,0,0,1,0,0,0,0,1
68639822,inf,0,0,0,0,1,0,0,0,0,1
69642726,inf,0,0,0,0,1,0,0,0,0,1
70648809,inf,0,0,0,0,1,0,0,0,0,1
71656431,inf,0,0,0,0,1,0,0,0,0,1
72665322,inf,0,0,0,0,1,0,0,0,0,1
73670015,inf,0,0,0,0,1,0,0,0,0,1
74671457,inf,0,0,0,0,1,0,0,0,0,1
75683411,inf,0,0,0,0,1,0,0,0,0,1
76689489,inf,0,0,0,0,1,1,0,1,0,1
77692565,inf,0,0,0,0,1,1,1,0,0,1
77801815,inf,0,1,0,0,1,1,1,0,0,1
78191669,inf,0,1,1,0,1,1,1,0,0,1
78533552,inf,0,1,1,1,1,1,1,0,0,1
79534973,inf,0,1,1,1,1,1,1,0,0,1
80544012,inf,0,1,1,1,1,1,1,0,0,1
