timestamp,main_state_changes,main_state
51859724,2,7
52368686,2,7
52874796,2,7
53380671,2,7
53886672,2,7
54392685,2,7
54854728,2,7
55360677,2,7
55866687,2,7
55877838,2,7
55888690,2,7
56394687,2,7
56900837,2,7
57406689,2,7
57912673,2,7
58418685,2,7
58924681,2,7
59430723,2,7
59936700,2,7
60442683,2,7
60882706,2,7
60894272,2,7
60904687,2,7
61410674,2,7
61916700,2,7
62422680,2,7
62928670,2,7
63434764,2,7
63940672,2,7
64446700,2,7
64952687,2,7
65458675,2,7
65898713,2,7
65909829,2,7
66415695,2,7
66921761,2,7
67427785,2,7
67933754,2,7
68439702,2,7
68945767,2,7
69451698,2,7
69957778,2,7
70463732,2,7
70969820,2,7
71475719,2,7
71981762,2,7
72487696,2,7
72993750,2,7
73499704,2,7
74005833,2,7
74511715,2,7
75017764,2,7
75523713,2,7
75919828,3,11
76425790,3,11
76931672,3,11
77437747,3,11
77943712,3,11
78449764,3,11
78955700,3,11
79461864,3,11
79967723,3,11
80474890,3,11
80540987,3,11
80927747,3,11
80939891,3,11
81425757,3,11
