timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
51939577,63.9834,21844.793,0,29,14045,65536,0,3,255
52940178,280.64844,279.66098,0,29,5023,65536,0,3,255
53940930,472.25977,235.62529,0,29,6873,65536,0,3,255
54940993,664.7461,221.26158,0,29,5342,65536,0,3,255
55941744,852.5332,212.8621,0,29,8446,65536,0,3,255
56942523,1056.9795,211.14777,0,29,7580,65536,0,3,255
57943328,1257.6162,209.36961,0,29,8508,65536,0,3,255
58943333,1462.3701,208.71071,0,29,6094,65536,0,3,255
59943356,1664.0,207.82574,0,29,8615,65536,0,3,255
60944120,1868.3975,207.42747,0,29,7010,65536,0,3,255
61944929,2069.167,206.74547,0,29,9451,65536,0,3,255
62944944,2274.5703,206.62326,0,29,6624,65536,0,3,255
63945274,2474.1406,206.03029,0,29,8544,65536,0,3,255
64945741,2678.6426,205.90541,0,29,5993,65536,0,3,255
65945770,2880.0,205.58034,0,29,7146,65536,0,3,255
66946520,3080.4482,205.22813,0,29,8154,65536,0,3,255
67947339,3284.335,205.13387,0,29,5860,65536,0,3,255
68947368,3485.4111,204.89497,0,29,6006,65536,0,3,255
69948124,3685.329,204.61006,0,29,7765,65536,0,3,255
70948126,3889.9902,204.61272,0,29,4194,65536,0,3,255
71948940,4087.6387,204.25641,0,29,8685,65536,0,3,255
72949728,4292.0586,204.25652,0,29,7323,65536,0,3,255
73950534,4496.8867,204.27501,0,29,5146,65536,0,3,255
74950542,4696.961,204.0924,0,29,7333,65536,0,3,255
75951325,4897.616,203.94264,0,29,8658,65536,0,3,255
76952130,5104.217,204.04228,0,29,5474,65536,0,3,255
77952136,5305.9844,203.95483,0,29,8119,65536,0,3,255
78953524,5512.3105,204.03214,0,29,5837,65536,0,3,255
79953751,5717.3457,204.06627,0,29,6085,65536,0,3,255
80954625,5917.421,203.92258,0,29,10297,65536,0,3,255
