timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
956000,956000,1310988,0.0058589545,0.0015978967,0.0,25.0,0,1
1968000,1968000,1310988,0.0015978967,0.0,-0.004261058,25.0,0,1
2952000,2952000,1310988,-0.0015978967,-0.0015978967,-0.0037284256,25.0,0,1
3956000,3956000,1310988,-0.0053263223,0.002130529,-0.0031957934,25.0,0,1
4956000,4956000,1310988,0.007456851,-0.0053263223,0.0026631611,25.0,0,1
5968000,5968000,1310988,-0.0015978967,0.0031957934,-0.004261058,25.0,0,1
6964000,6964000,1310988,-0.0026631611,-0.0031957934,0.0037284256,25.0,0,1
7960000,7960000,1310988,0.0010652645,0.0010652645,0.00479369,25.0,0,1
8964000,8964000,1310988,0.004261058,-0.006924219,0.0005326322,25.0,0,1
9964000,9964000,1310988,-0.0005326322,-0.002130529,0.0031957934,25.0,0,1
10964000,10964000,1310988,-0.0026631611,-0.002130529,-0.0015978967,25.0,0,1
11952000,11952000,1310988,0.0037284256,0.0,-0.0031957934,25.0,0,1
12948000,12948000,1310988,0.0037284256,-0.0037284256,-0.0053263223,25.0,0,1
13956000,13956000,1310988,0.006924219,0.0058589545,0.0005326322,25.0,0,1
14964000,14964000,1310988,-0.0015978967,-0.004261058,0.004261058,25.0,0,1
15964000,15964000,1310988,-0.0010652645,0.0010652645,0.0053263223,25.0,0,1
16960000,16960000,1310988,-0.0031957934,0.0,-0.0053263223,25.0,0,1
17964000,17964000,1310988,0.0,-0.0053263223,0.007456851,25.0,0,1
18960000,18960000,1310988,-0.002130529,0.004261058,0.007456851,25.0,0,1
19952000,19952000,1310988,0.0,0.0026631611,-0.004261058,25.0,0,1
20968000,20968000,1310988,0.0063915867,-0.0026631611,-0.0015978967,25.0,0,1
21968000,21968000,1310988,0.007456851,0.009054748,-0.0005326322,25.0,0,1
22968000,22968000,1310988,-0.0015978967,0.00479369,0.002130529,25.0,0,1
23963000,23963000,1310988,-0.0010652645,-0.0037284256,0.0026631611,25.0,0,1
24952000,24952000,1310988,0.0031957934,0.0063915867,-0.002130529,25.0,0,1
25956000,25956000,1310988,-0.0010652645,0.007456851,-0.0063915867,25.0,0,1
26956000,26956000,1310988,0.0010652645,0.0026631611,0.0026631611,25.0,0,1
27960000,27960000,1310988,0.0,0.0037284256,0.0015978967,25.0,0,1
28960000,28960000,1310988,-0.0037284256,-0.0026631611,-0.004261058,25.0,0,1
29960000,29960000,1310988,-0.006924219,-0.0037284256,-0.032490566,25.0,0,1
30964000,30964000,1310988,-0.0015978967,-0.0037284256,-0.028229509,25.0,0,1
31971000,31971000,1310988,-0.0031957934,-0.006924219,0.010120012,25.0,0,1
32974000,32974000,1310988,0.016511599,0.0037284256,-0.002130529,25.0,0,1
33970000,33970000,1310988,0.0031957934,-0.0037284256,0.004261058,25.0,0,1
34963000,34963000,1310988,0.0,-0.00479369,0.0,25.0,0,1
35966000,35966000,1310988,-0.011717909,0.0026631611,0.0005326322,25.0,0,1
36974000,36974000,1310988,-0.017044231,0.013848438,0.00479369,25.0,0,1
37962000,37962000,1310988,0.00479369,0.010120012,0.0015978967,25.0,0,1
38970000,38970000,1310988,-0.006924219,0.0005326322,0.0031957934,25.0,0,1
39970000,39970000,1310988,-0.025033714,0.3520699,0.004261058,25.0,0,1
40974000,40974000,1310988,-0.0053263223,0.85061365,-0.006924219,25.0,0,1
41966000,41966000,1310988,-0.0031957934,0.7302388,0.0026631611,25.0,0,1
42966000,42966000,1310988,-0.0005326322,0.35153726,-0.0010652645,25.0,0,1
43974000,43974000,1310988,0.004261058,-1.9744676,0.0031957934,25.0,0,1
44974000,44974000,1310988,-0.009054748,-0.8724516,-0.007456851,25.0,0,1
45974000,45974000,1310988,-0.007989483,0.022903185,-0.004261058,25.0,0,1
46970000,46970000,1310988,-0.021837922,0.058056913,0.00479369,25.0,0,1
47974000,47974000,1310988,0.015446335,0.008522116,-0.0031957934,25.0,0,1
48962000,48962000,1310988,-0.01917476,-0.070307456,0.002130529,25.0,0,1
49967000,49967000,1310988,-0.002130529,-0.010652645,-0.0053263223,25.0,0,1
50966000,50966000,1310988,0.0,0.019707393,0.0005326322,25.0,0,1
51967000,51967000,1310988,0.0037284256,-0.004261058,0.0015978967,25.0,0,1
52967000,52967000,1310988,0.0005326322,-0.011185277,-0.0015978967,25.0,0,1
53974000,53974000,1310988,-0.0026631611,-0.002130529,-0.006924219,25.0,0,1
