timestamp,saturation_status
1000000,1533
2000000,1533
3004000,1533
4004000,1533
4996000,1533
5992000,1533
7000000,1533
8000000,1533
9000000,1533
9996000,1533
11000000,1533
11992000,1533
13000000,1533
14000000,1533
14996000,1533
16000000,1533
17000000,1533
18004000,1533
19004000,1533
20000000,1533
21000000,1533
22000000,1533
23000000,1533
24000000,1533
25000000,1533
26000000,1
27000000,1
27992000,1
29000000,1
30000000,1
31000000,1
32002000,1
33002000,1
34002000,1
35002000,1
36002000,1
37002000,1
38002000,1
39003000,1
39998000,1
41003000,1
42002000,1
43002000,1
44003000,1
45002000,1
46002000,1
46998000,1
48002000,1
49003000,1
50002000,1
51003000,1
52002000,1
53002000,1
53967000,1
