timestamp,armed,prearmed,ready_to_arm,lockdown,manual_lockdown,force_failsafe,in_esc_calibration_mode,soft_stop
43000,0,0,1,0,0,0,0,0
543000,0,0,1,0,0,0,0,0
1052000,0,0,1,0,0,0,0,0
1516000,0,0,1,0,0,0,0,0
2024000,0,0,1,0,0,0,0,0
2535000,0,0,1,0,0,0,0,0
3036000,0,0,1,0,0,0,0,0
3538000,0,0,1,0,0,0,0,0
4038000,0,0,1,0,0,0,0,0
4247000,0,0,1,0,0,0,0,0
4747000,0,0,1,0,0,0,0,0
5260000,0,0,1,0,0,0,0,0
5767000,0,0,1,0,0,0,0,0
6275000,0,0,1,0,0,0,0,0
6783000,0,0,1,0,0,0,0,0
7288000,0,0,1,0,0,0,0,0
7792000,0,0,1,0,0,0,0,0
8295000,0,0,1,0,0,0,0,0
8803000,0,0,1,0,0,0,0,0
9305000,0,0,1,0,0,0,0,0
9816000,0,0,1,0,0,0,0,0
10320000,0,0,1,0,0,0,0,0
10830000,0,0,1,0,0,0,0,0
11051000,0,0,1,0,0,0,0,0
11559000,0,0,1,0,0,0,0,0
12066000,0,0,1,0,0,0,0,0
12570000,0,0,1,0,0,0,0,0
13080000,0,0,1,0,0,0,0,0
13584000,0,0,1,0,0,0,0,0
14088000,0,0,1,0,0,0,0,0
14591000,0,0,1,0,0,0,0,0
15107000,0,0,1,0,0,0,0,0
15614000,0,0,1,0,0,0,0,0
16126000,0,0,1,0,0,0,0,0
16631000,0,0,1,0,0,0,0,0
17138000,0,0,1,0,0,0,0,0
17555000,0,0,1,0,0,0,0,0
18066000,0,0,1,0,0,0,0,0
18302000,0,0,1,0,0,0,0,0
18743000,0,0,1,0,0,0,0,0
18858000,0,0,1,0,0,0,0,0
19367000,0,0,1,0,0,0,0,0
19419000,1,0,1,0,0,0,0,0
19920000,1,0,1,0,0,0,0,0
20027000,1,0,1,0,0,0,0,0
20055000,1,0,1,0,0,0,0,0
20555000,1,0,1,0,0,0,0,0
21055000,1,0,1,0,0,0,0,0
21227000,1,0,1,0,0,0,0,0
21731000,1,0,1,0,0,0,0,0
22239000,1,0,1,0,0,0,0,0
22739000,1,0,1,0,0,0,0,0
23251000,1,0,1,0,0,0,0,0
23759000,1,0,1,0,0,0,0,0
24260000,1,0,1,0,0,0,0,0
24772000,1,0,1,0,0,0,0,0
25275000,1,0,1,0,0,0,0,0
25783000,1,0,1,0,0,0,0,0
26287000,1,0,1,0,0,0,0,0
26426000,1,0,1,0,0,0,0,0
26731000,1,0,1,0,0,0,0,0
26747000,1,0,1,0,0,0,0,0
27256000,1,0,1,0,0,0,0,0
27759000,1,0,1,0,0,0,0,0
28263000,1,0,1,0,0,0,0,0
28766000,1,0,1,0,0,0,0,0
29271000,1,0,1,0,0,0,0,0
29778000,1,0,1,0,0,0,0,0
30280000,1,0,1,0,0,0,0,0
30784000,1,0,1,0,0,0,0,0
31291000,1,0,1,0,0,0,0,0
31798000,1,0,1,0,0,0,0,0
32300000,1,0,1,0,0,0,0,0
32803000,1,0,1,0,0,0,0,0
33308000,1,0,1,0,0,0,0,0
33816000,1,0,1,0,0,0,0,0
34327000,1,0,1,0,0,0,0,0
34828000,1,0,1,0,0,0,0,0
35338000,1,0,1,0,0,0,0,0
35844000,1,0,1,0,0,0,0,0
36352000,1,0,1,0,0,0,0,0
36856000,1,0,1,0,0,0,0,0
37366000,1,0,1,0,0,0,0,0
37866000,1,0,1,0,0,0,0,0
38375000,1,0,1,0,0,0,0,0
38884000,1,0,1,0,0,0,0,0
39390000,1,0,1,0,0,0,0,0
39892000,1,0,1,0,0,0,0,0
40399000,1,0,1,0,0,0,0,0
40912000,1,0,1,0,0,0,0,0
41415000,1,0,1,0,0,0,0,0
41916000,1,0,1,0,0,0,0,0
42427000,1,0,1,0,0,0,0,0
42939000,1,0,1,0,0,0,0,0
43447000,1,0,1,0,0,0,0,0
43956000,1,0,1,0,0,0,0,0
44466000,1,0,1,0,0,0,0,0
44970000,1,0,1,0,0,0,0,0
45471000,1,0,1,0,0,0,0,0
45975000,1,0,1,0,0,0,0,0
46483000,1,0,1,0,0,0,0,0
46967000,1,0,1,0,0,0,0,0
46982000,1,0,1,0,0,0,0,0
47071000,1,0,1,0,0,0,0,0
47107000,1,0,1,0,0,0,0,0
47614000,1,0,1,0,0,0,0,0
48123000,1,0,1,0,0,0,0,0
48631000,1,0,1,0,0,0,0,0
49134000,1,0,1,0,0,0,0,0
49635000,1,0,1,0,0,0,0,0
50146000,1,0,1,0,0,0,0,0
50647000,1,0,1,0,0,0,0,0
51147000,1,0,1,0,0,0,0,0
51656000,1,0,1,0,0,0,0,0
52160000,1,0,1,0,0,0,0,0
52315000,0,0,1,0,0,0,0,0
52599000,0,0,1,0,0,0,0,0
53107000,0,0,1,0,0,0,0,0
