timestamp,mag_inconsistency_angle
502000,0.0
996000,0.0
1503000,0.0
2003000,0.0
2504000,0.0
3003000,0.0
3502000,0.0
4002000,0.0
4506000,0.0
5004000,0.0
5507000,0.0
6003000,0.0
6502000,0.0
7002000,0.0
7506000,0.0
8003000,0.0
8503000,0.0
9003000,0.0
9502000,0.0
10008000,0.0
10507000,0.0
11003000,0.0
11504000,0.0
12003000,0.0
12502000,0.0
13007000,0.0
13506000,0.0
14003000,0.0
14504000,0.0
15003000,0.0
15502000,0.0
16004000,0.0
16503000,0.0
17008000,0.0
17506000,0.0
18006000,0.0
18502000,0.0
19000000,0.0
19419000,0.0
52318000,0.0
52322000,0.0
52820000,0.0
