timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620428,0,1007.2748,24.675455
2003000,2003000,6620428,0,1007.2748,24.675455
3003000,3003000,6620428,0,1007.28033,24.675455
4002000,4002000,6620428,0,1007.2707,24.675455
5004000,5004000,6620428,0,1007.25305,24.675455
6003000,6003000,6620428,0,1007.2704,24.675455
7002000,7002000,6620428,0,1007.2702,24.675455
8003000,8003000,6620428,0,1007.2697,24.675455
9003000,9003000,6620428,0,1007.2553,24.675455
10008000,10008000,6620428,0,1007.269,24.675455
11003000,11003000,6620428,0,1007.26227,24.675455
12003000,12003000,6620428,0,1007.2721,24.675455
13007000,13007000,6620428,0,1007.26227,24.675455
14003000,14003000,6620428,0,1007.2705,24.675455
15003000,15003000,6620428,0,1007.2605,24.675455
16004000,16004000,6620428,0,1007.25903,24.675455
17008000,17008000,6620428,0,1007.256,24.675455
18006000,18006000,6620428,0,1007.25696,24.675455
19000000,19000000,6620428,0,1007.27246,24.675455
20003000,20003000,6620428,0,1007.27014,24.675455
21003000,21003000,6620428,0,1007.27277,24.675455
22003000,22003000,6620428,0,1007.27704,24.675457
23002000,23002000,6620428,0,1007.26794,24.67538
24002000,24002000,6620428,0,1007.2123,24.672834
25003000,25003000,6620428,0,1007.1971,24.671806
26002000,26002000,6620428,0,1007.1786,24.671091
27003000,27003000,6620428,0,1007.1964,24.67101
28002000,28002000,6620428,0,1007.17114,24.670853
29004000,29004000,6620428,0,1007.1695,24.67074
30002000,30002000,6620428,0,1007.1862,24.670532
31002000,31002000,6620428,0,1007.187,24.670586
32002000,32002000,6620428,0,1007.172,24.670748
33003000,33003000,6620428,0,1007.18884,24.670681
34002000,34002000,6620428,0,1007.1693,24.670422
35003000,35003000,6620428,0,1007.17163,24.670338
36002000,36002000,6620428,0,1007.16254,24.670069
37002000,37002000,6620428,0,1007.1583,24.670355
38000000,38000000,6620428,0,1007.1683,24.67055
39000000,39000000,6620428,0,1007.1672,24.670609
40002000,40002000,6620428,0,1007.1781,24.670763
41003000,41003000,6620428,0,1007.1858,24.670956
42003000,42003000,6620428,0,1007.16974,24.670992
43003000,43003000,6620428,0,1007.1704,24.67053
44004000,44004000,6620428,0,1007.1799,24.670273
45002000,45002000,6620428,0,1007.1709,24.670198
46003000,46003000,6620428,0,1007.1804,24.670164
47003000,47003000,6620428,0,1007.1685,24.6701
48002000,48002000,6620428,0,1007.1784,24.672468
49002000,49002000,6620428,0,1007.2559,24.67545
50002000,50002000,6620428,0,1007.25793,24.675467
51003000,51003000,6620428,0,1007.2636,24.675497
52002000,52002000,6620428,0,1007.26855,24.675497
53000000,53000000,6620428,0,1007.2548,24.675497
