timestamp,main_state_changes,main_state
43000,0,0
543000,0,0
1052000,0,0
1516000,0,0
2024000,0,0
2535000,0,0
3036000,0,0
3538000,0,0
4038000,0,0
4247000,0,0
4747000,0,0
5260000,0,0
5767000,0,0
6275000,0,0
6783000,0,0
7288000,0,0
7792000,0,0
8295000,0,0
8803000,0,0
9305000,0,0
9816000,0,0
10320000,0,0
10830000,0,0
11051000,1,4
11559000,1,4
12066000,1,4
12570000,1,4
13080000,1,4
13584000,1,4
14088000,1,4
14591000,1,4
15107000,1,4
15614000,1,4
16126000,1,4
16631000,1,4
17138000,1,4
17555000,1,4
18066000,1,4
18302000,1,4
18743000,2,7
18858000,2,7
19367000,2,7
19419000,2,7
19920000,2,7
20027000,2,7
20055000,2,7
20555000,2,7
21055000,2,7
21227000,2,7
21731000,2,7
22239000,2,7
22739000,2,7
23251000,2,7
23759000,2,7
24260000,2,7
24772000,2,7
25275000,2,7
25783000,2,7
26287000,2,7
26426000,2,7
26731000,2,7
26747000,2,7
27256000,2,7
27759000,2,7
28263000,2,7
28766000,2,7
29271000,2,7
29778000,2,7
30280000,2,7
30784000,2,7
31291000,2,7
31798000,2,7
32300000,2,7
32803000,2,7
33308000,2,7
33816000,2,7
34327000,2,7
34828000,2,7
35338000,2,7
35844000,2,7
36352000,2,7
36856000,2,7
37366000,2,7
37866000,2,7
38375000,2,7
38884000,2,7
39390000,2,7
39892000,2,7
40399000,2,7
40912000,2,7
41415000,2,7
41916000,2,7
42427000,2,7
42939000,2,7
43447000,2,7
43956000,2,7
44466000,2,7
44970000,2,7
45471000,2,7
45975000,2,7
46483000,2,7
46967000,2,7
46982000,2,7
47071000,3,11
47107000,3,11
47614000,3,11
48123000,3,11
48631000,3,11
49134000,3,11
49635000,3,11
50146000,3,11
50647000,3,11
51147000,3,11
51656000,3,11
52160000,3,11
52315000,3,11
52599000,3,11
53107000,3,11
