timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4999000,0.0,0.0,0.0,1
5108000,0.0,0.0,0.0,1
5912000,0.0,0.0,0.0,1
6932000,0.0,0.0,0.0,1
7936000,0.0,0.0,0.0,1
8939000,0.0,0.0,0.0,1
9962000,0.0,0.0,0.0,1
10964000,0.0,0.0,0.0,1
11972000,0.0,0.0,0.0,1
12983000,0.0,0.0,0.0,1
13995000,0.0,0.0,0.0,1
15006000,0.0,0.0,0.0,1
15907000,0.0,0.0,0.0,1
16920000,0.0,0.0,0.0,1
17938000,0.0,0.0,0.0,1
18947000,0.0,0.0,0.0,1
19958000,0.0,0.0,0.0,1
20968000,0.0,0.0,0.0,1
21879000,0.0,0.0,0.0,1
50378000,0.0,0.0,0.0,1
50486000,0.0,0.0,0.0,1
51299000,0.0,0.0,0.0,1
52315000,0.0,0.0,0.0,1
