timestamp,saturation_status
1000000,1529
2003000,1529
3003000,1529
4002000,1533
5004000,1533
6003000,1533
7002000,1533
8003000,1533
9003000,1533
10008000,1533
11003000,1533
12003000,1533
13007000,1533
14003000,1533
15003000,1533
16004000,1533
17008000,1529
18006000,1529
19000000,1533
20003000,1533
21003000,1529
22003000,1
23002000,1
24002000,1
25003000,1
26002000,1
27003000,1
28002000,1
29004000,1
30002000,1
31002000,1
32002000,1
33003000,1
34002000,1
34999000,1
36002000,1
37002000,1
38000000,1
39000000,1
40002000,1
41003000,1
42003000,1
43003000,1
44004000,1
45002000,1
46003000,1
47003000,1
48002000,1
49002000,1
50002000,1
51003000,1533
52002000,1533
52992000,1529
