timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
500000,500000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
504000,504000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
551000,551000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
600000,600000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
651000,651000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
703000,703000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
756000,756000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
800000,800000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
851000,851000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
904000,904000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
956000,956000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
996000,996000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1055000,1055000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1100000,1100000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1156000,1156000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1194000,1194000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1252000,1252000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1300000,1300000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1351000,1351000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1400000,1400000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1455000,1455000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1503000,1503000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1547000,1547000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1604000,1604000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1651000,1651000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1704000,1704000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
1752000,1752000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0
