timestamp,mag_inconsistency_angle
547000,0.0
1004000,0.0
1499000,0.0
2001000,0.0
2503000,0.0
2994000,0.0
3498000,0.0
4007000,0.0
4503000,0.0
5002000,0.0
5502000,0.0
6003000,0.0
6501000,0.0
7000000,0.0
7503000,0.0
8002000,0.0
8503000,0.0
9002000,0.0
9500000,0.0
10004000,0.0
10500000,0.0
11002000,0.0
11503000,0.0
12002000,0.0
12498000,0.0
13003000,0.0
13504000,0.0
14002000,0.0
14502000,0.0
15007000,0.0
15503000,0.0
16002000,0.0
16502000,0.0
17002000,0.0
17503000,0.0
18004000,0.0
18505000,0.0
19003000,0.0
19435000,0.0
45526000,0.0
45531000,0.0
46029000,0.0
