timestamp,saturation_status
999000,1529
2001000,1529
3004000,1529
4007000,1533
5002000,1533
6003000,1533
7000000,1533
8002000,1533
9002000,1533
10004000,1533
11002000,1533
12002000,1533
13003000,1533
14002000,1533
15007000,1533
16002000,1533
17002000,1529
18004000,1533
19003000,1533
20003000,1533
21002000,1529
22002000,1
23003000,1
24002000,1
25002000,1
26002000,1
27002000,1
28000000,1
29004000,1
30004000,1
31002000,1
32003000,1
33003000,1
34002000,1
35003000,1
36000000,1
37002000,1
38003000,1
39000000,1
40003000,1
41002000,1
42003000,1
42998000,1
44004000,1533
45000000,1533
46002000,1533
