timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
967000,967000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
1962000,1962000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
2970000,2970000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
3974000,3974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
4974000,4974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
5967000,5967000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
6963000,6963000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
7974000,7974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
8968000,8968000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
9967000,9967000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
10970000,10970000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
11975000,11975000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
12974000,12974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
13974000,13974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
14970000,14970000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
15972000,15972000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
16974000,16974000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
17971000,17971000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
18970000,18970000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
19970000,19970000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
20975000,20975000,1310988,0.0,0.0,-9.797073,24.675455,0,0,0,0,1
21974000,21974000,1310988,0.0,0.0,-10.216059,24.675459,0,0,0,0,1
22975000,22975000,1310988,0.0,0.0,-6.3350577,24.675455,0,0,0,0,1
23974000,23974000,1310988,0.0,0.0,-9.425972,24.673735,0,0,0,0,1
24974000,24974000,1310988,0.0,0.0,-9.744401,24.672565,0,0,0,0,1
25970000,25970000,1310988,0.0,0.0,-9.737218,24.67164,0,0,0,0,1
26970000,26970000,1310988,0.0,0.0,-10.129868,24.671225,0,0,0,0,1
27967000,27967000,1310988,0.0,0.0,-9.6845455,24.671167,0,0,0,0,1
28963000,28963000,1310988,0.0,0.0,-9.727641,24.671043,0,0,0,0,1
29970000,29970000,1310988,0.0,0.0,-9.706094,24.67083,0,0,0,0,1
30968000,30968000,1310988,1.3503298,0.0,-9.77792,24.670994,0,0,0,0,1
31975000,31975000,1310988,-2.5689783,0.0,-9.792285,24.671204,0,0,0,0,1
32972000,32972000,1310988,2.6024973,0.0,-9.835381,24.671326,0,0,0,0,1
33974000,33974000,1310988,0.7781156,0.0,-9.77792,24.671307,0,0,0,0,1
34966000,34966000,1310988,1.0486604,0.0,-9.821015,24.671267,0,0,0,0,1
35970000,35970000,1310988,-1.2976574,0.0,-9.749189,24.671139,0,0,0,0,1
36974000,36974000,1310988,-3.071761,0.0,-9.813833,24.671228,0,0,0,0,1
37971000,37971000,1310988,-1.115698,0.0,-9.785102,24.671324,0,0,0,0,1
38966000,38966000,1310988,-3.5625722,0.0,-9.765948,24.671408,0,0,0,0,1
39967000,39967000,1310988,1.4748282,0.0,-9.768343,24.671549,0,0,0,0,1
40975000,40975000,1310988,-0.30166942,0.0,-7.8625584,24.672071,0,0,0,0,1
41975000,41975000,1310988,-0.8475474,0.0,-3.8881836,24.675402,0,0,0,0,1
42971000,42971000,1310988,0.6703765,-0.009576807,-10.682928,24.675472,0,0,0,0,1
43967000,43967000,1310988,-3.3399115,0.0,-9.816227,24.675495,0,0,0,0,1
44970000,44970000,1310988,-3.0214825,0.0,-9.797073,24.675499,0,0,0,0,1
45971000,45971000,1310988,-2.360683,0.0,-9.797073,24.675499,0,0,0,0,1
