timestamp,indicated_airspeed_m_s,true_airspeed_m_s,air_temperature_celsius,confidence
547000,0.5016985,0.5116083,24.675455,1.0
555000,0.5514546,0.56234723,24.675455,1.0
559000,0.5514546,0.56234723,24.675455,1.0
563000,0.4345162,0.44309896,24.675455,1.0
567000,0.4345162,0.44309896,24.675455,1.0
571000,0.4345162,0.44309896,24.675455,1.0
575000,0.41628185,0.42450446,24.675455,1.0
579000,0.41628185,0.42450446,24.675455,1.0
583000,0.70338035,0.7172739,24.675455,1.0
588000,0.70338035,0.7172739,24.675455,1.0
592000,-0.7707068,-0.78593016,24.675455,1.0
596000,-0.7707068,-0.78593016,24.675455,1.0
601000,-0.7707068,-0.78592813,24.675455,1.0
606000,0.9100269,0.92799985,24.675455,1.0
610000,0.9100269,0.92799985,24.675455,1.0
614000,-0.5657123,-0.57688504,24.675455,1.0
618000,-0.5657123,-0.57688504,24.675455,1.0
622000,-0.68192774,-0.6953957,24.675455,1.0
626000,-0.68192774,-0.6953957,24.675455,1.0
630000,-0.68192774,-0.6953957,24.675455,1.0
635000,-0.9088484,-0.92679805,24.675455,1.0
639000,-0.9088484,-0.92679805,24.675455,1.0
643000,0.515797,0.5259839,24.675455,1.0
647000,0.515797,0.5259839,24.675455,1.0
651000,0.515797,0.5259828,24.675455,1.0
655000,-0.7448893,-0.7595991,24.675455,1.0
659000,-0.7448893,-0.7595991,24.675455,1.0
663000,0.71200573,0.7260662,24.675455,1.0
666000,0.71200573,0.7260662,24.675455,1.0
670000,0.71200573,0.7260662,24.675455,1.0
675000,0.9143239,0.93237966,24.675455,1.0
678000,0.9143239,0.93237966,24.675455,1.0
684000,-0.39619082,-0.40401465,24.675455,1.0
690000,-0.39619082,-0.40401465,24.675455,1.0
694000,0.23769367,0.24238755,24.675455,1.0
699000,0.23769367,0.24238802,24.675455,1.0
702000,0.9120947,0.93010825,24.675455,1.0
706000,0.9120947,0.93010825,24.675455,1.0
710000,0.9120947,0.93010825,24.675455,1.0
724000,-0.52077246,-0.53105754,24.675455,1.0
731000,-0.52077246,-0.53105754,24.675455,1.0
735000,0.9462745,0.9649631,24.675455,1.0
739000,0.9462745,0.9649631,24.675455,1.0
743000,-0.83731943,-0.8538562,24.675455,1.0
747000,-0.83731943,-0.8538562,24.675455,1.0
751000,-0.83731943,-0.8538545,24.675455,1.0
755000,0.6192245,0.6314527,24.675455,1.0
759000,0.6192245,0.6314527,24.675455,1.0
763000,0.83880776,0.8553722,24.675455,1.0
767000,0.83880776,0.8553722,24.675455,1.0
772000,-0.95152414,-0.97031444,24.675455,1.0
779000,-0.95152414,-0.97031444,24.675455,1.0
783000,0.9650762,0.98413414,24.675455,1.0
787000,0.9650762,0.98413414,24.675455,1.0
791000,0.9650762,0.98413414,24.675455,1.0
795000,0.71314925,0.7272322,24.675455,1.0
799000,0.71314925,0.7272322,24.675455,1.0
807000,0.79637325,0.81210077,24.675455,1.0
811000,0.79637325,0.81210077,24.675455,1.0
815000,0.4855195,0.49510798,24.675455,1.0
819000,0.4855195,0.49510798,24.675455,1.0
824000,-0.84346175,-0.8601192,24.675455,1.0
831000,-0.84346175,-0.8601192,24.675455,1.0
835000,0.9543172,0.97316396,24.675455,1.0
840000,0.9543172,0.97316396,24.675455,1.0
844000,-0.77908653,-0.79447263,24.675455,1.0
848000,-0.77908653,-0.79447263,24.675455,1.0
855000,-0.9768649,-0.9961566,24.675455,1.0
857000,-0.9768649,-0.9961566,24.675455,1.0
862000,1.0069677,1.0268538,24.675455,1.0
867000,1.0069677,1.0268538,24.675455,1.0
871000,1.0069677,1.0268538,24.675455,1.0
876000,0.9405234,0.9590974,24.675455,1.0
880000,0.9405234,0.9590974,24.675455,1.0
887000,-0.7408138,-0.7554438,24.675455,1.0
894000,0.62897265,0.64139396,24.675455,1.0
899000,0.62897265,0.64139396,24.675455,1.0
907000,-0.82025445,-0.83645487,24.675455,1.0
909000,-0.82025445,-0.83645487,24.675455,1.0
914000,0.6048838,0.6168305,24.675455,1.0
923000,0.82757807,0.84392315,24.675455,1.0
927000,0.82757807,0.84392315,24.675455,1.0
930000,0.82757807,0.84392315,24.675455,1.0
934000,0.90998286,0.92795545,24.675455,1.0
939000,0.90998286,0.92795545,24.675455,1.0
946000,0.67541915,0.688759,24.675455,1.0
950000,0.67541915,0.688759,24.675455,1.0
954000,0.95799017,0.97691095,24.675455,1.0
958000,0.95799017,0.9769081,24.675455,1.0
962000,0.840816,0.85742,24.675455,1.0
967000,0.840816,0.85742,24.675455,1.0
971000,0.840816,0.85742,24.675455,1.0
979000,0.77646446,0.7917977,24.675455,1.0
983000,0.56534284,0.576507,24.675455,1.0
987000,0.56534284,0.576507,24.675455,1.0
995000,-0.43570736,-0.4443115,24.675455,1.0
999000,-0.43570736,-0.4443115,24.675455,1.0
1004000,-0.784541,-0.80003375,24.675455,1.0
1010000,-0.784541,-0.8000356,24.675455,1.0
1019000,0.17194948,0.17534545,24.675455,1.0
1023000,0.52265596,0.53297836,24.675455,1.0
1030000,0.52265596,0.53297836,24.675455,1.0
1034000,0.54686165,0.5576621,24.675455,1.0
1043000,0.55056113,0.5614346,24.675455,1.0
1054000,0.78692615,0.8024678,24.675455,1.0
1058000,0.78692615,0.8024678,24.675455,1.0
1071000,-0.8414848,-0.85810614,24.675455,1.0
