timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
4994000,0.0,0.0,0.0,1
5093000,0.0,0.0,0.0,1
5903000,0.0,0.0,0.0,1
6902000,0.0,0.0,0.0,1
7911000,0.0,0.0,0.0,1
8927000,0.0,0.0,0.0,1
9935000,0.0,0.0,0.0,1
10943000,0.0,0.0,0.0,1
11960000,0.0,0.0,0.0,1
12958000,0.0,0.0,0.0,1
13959000,0.0,0.0,0.0,1
14966000,0.0,0.0,0.0,1
15972000,0.0,0.0,0.0,1
16982000,0.0,0.0,0.0,1
17991000,0.0,0.0,0.0,1
18987000,0.0,0.0,0.0,1
19991000,0.0,0.0,0.0,1
20899000,0.0,0.0,0.0,1
21994000,0.0,0.0,0.0,1
22195000,0.0,0.0,0.0,1
43543000,0.0,0.0,0.0,1
43646000,0.0,0.0,0.0,1
44547000,0.0,0.0,0.0,1
45546000,0.0,0.0,0.0,1
