timestamp,speed_xy,speed_up,speed_down,want_takeoff
11304000,5.0,3.0,1.0,0
11328000,5.0,3.0,1.0,0
12308000,5.0,3.0,1.0,0
13284000,5.0,3.0,1.0,0
14192000,5.0,3.0,1.0,0
42530000,5.0,3.0,1.0,0
42553000,5.0,3.0,1.0,0
43528000,5.0,3.0,1.0,0
44528000,5.0,3.0,1.0,0
45528000,5.0,3.0,1.0,0
46528000,5.0,3.0,1.0,0
47533000,5.0,3.0,1.0,0
48528000,5.0,3.0,1.0,0
