timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,137.60645,89.354836,0,97,8768,1024000,0,3,255
3000000,185.47656,73.02227,0,193,8199,1024000,0,3,255
4000000,236.6123,66.83963,0,283,5877,1024000,0,3,255
5000000,281.5537,62.01623,0,387,8315,1024000,0,3,255
6001000,329.3496,59.438656,0,492,9309,1024000,0,3,255
7004000,391.11035,59.76625,0,589,215,1024000,0,3,255
8004000,442.61523,58.67116,0,682,252,1024000,0,3,255
9004000,496.04492,58.057693,0,778,252,1024000,0,3,255
10004000,542.9873,56.893055,0,861,7208,1024000,0,3,255
11004000,607.36035,57.60246,0,936,252,1024000,0,3,255
12004000,667.94336,57.860653,0,1028,252,1024000,0,3,255
13004000,726.3252,57.9022,0,1125,318,1024000,0,3,255
14005000,785.5088,57.992527,0,1212,318,1024000,0,3,255
15008000,844.37695,58.04076,0,1321,760,1024000,0,3,255
16008000,903.1494,58.087822,0,1418,722,1024000,0,3,255
17008000,963.2881,58.21175,0,1517,684,1024000,0,3,255
18008000,1026.6543,58.505486,0,1608,763,1024000,0,3,255
19008000,1089.6895,58.749702,0,1690,488,1024000,0,3,255
20012000,1152.5068,58.94573,0,1782,801,1024000,0,3,255
21013000,1214.9912,59.115032,0,1868,691,1024000,0,3,255
22016000,1275.9043,59.190212,0,1964,1088,1024000,0,3,255
23016000,1333.8545,59.13524,0,2055,1382,1024000,0,3,255
24016000,1394.6143,59.204205,0,2155,1993,1024000,0,3,255
25017000,1456.9482,59.329243,0,2242,1844,1024000,0,3,255
26017000,1519.3154,59.448112,0,2340,1088,1024000,0,3,255
27020000,1583.0586,59.603107,0,2421,1368,1024000,0,3,255
28020000,1645.9941,59.724026,0,2494,1360,1024000,0,3,255
29024000,1706.374,59.73862,0,2570,1611,1024000,0,3,255
30029000,1768.5,59.809258,0,2644,1907,1024000,0,3,255
31032000,1829.8262,59.85301,0,2741,1973,1024000,0,3,255
32032000,1890.1064,59.866543,0,2818,2115,1024000,0,3,255
33032000,1949.3525,59.847492,0,2922,1851,1024000,0,3,255
34032000,2010.6436,59.89049,0,2992,1982,1024000,0,3,255
35032000,2070.1973,59.88075,0,3085,2185,1024000,0,3,255
36032000,2128.7754,59.84413,0,3170,2128,1024000,0,3,255
37036000,2189.2285,59.854237,0,3241,1903,1024000,0,3,255
38036000,2249.043,59.853176,0,3303,2989,1024000,0,3,255
39041000,2308.5928,59.83756,0,3378,2597,1024000,0,3,255
40041000,2366.6572,59.792763,0,3466,2689,1024000,0,3,255
41044000,2424.7373,59.74614,0,3556,2583,1024000,0,3,255
42044000,2483.4639,59.721622,0,3647,2491,1024000,0,3,255
43045000,2543.749,59.73345,0,3735,2831,1024000,0,3,255
44048000,2602.4014,59.704536,0,3816,2831,1024000,0,3,255
45048000,2661.9482,59.701,0,3911,2591,1024000,0,3,255
46048000,2721.706,59.702248,0,4007,2724,1024000,0,3,255
47049000,2781.086,59.694046,0,4101,2473,1024000,0,3,255
48052000,2840.169,59.677444,0,4179,2735,1024000,0,3,255
