magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],timestamp,DTMode
0.2766088,-0.03409357,0.47176954,37272000,2_7
0.27656782,-0.034134157,0.4717906,37292000,2_7
0.27653536,-0.034179162,0.47180644,37312000,2_7
0.27651376,-0.034241334,0.47181457,37332000,2_7
0.27648652,-0.03432384,0.47182453,37352000,2_7
0.2764475,-0.03437133,0.47184396,37372000,2_7
0.27638787,-0.034393836,0.47187725,37392000,2_7
0.276343,-0.03438312,0.4719043,37412000,2_7
0.27630624,-0.034349088,0.4719283,37432000,2_7
0.2762736,-0.03429001,0.47195166,37452000,2_7
0.27623874,-0.034230076,0.47197643,37472000,2_7
0.27618432,-0.0341479,0.47201425,37496000,2_7
0.27611873,-0.034038045,0.4720606,37516000,2_7
0.27607095,-0.03394287,0.47209537,37536000,2_7
0.27602547,-0.03383779,0.4721295,37556000,2_7
0.27598372,-0.033734143,0.47216132,37579000,2_7
0.27593824,-0.03361811,0.4721962,37600000,2_7
0.2758993,-0.033517346,0.47222608,37620000,2_7
0.2758618,-0.033416335,0.47225514,37640000,2_7
0.27583596,-0.033342335,0.4722755,37664000,2_7
0.27581835,-0.03327428,0.47229058,37684000,2_7
0.27581376,-0.033235952,0.47229594,37704000,2_7
0.27581483,-0.03320676,0.47229737,37724000,2_7
0.27582854,-0.03319498,0.47229022,37744000,2_7
0.27585626,-0.033210997,0.47227287,37764000,2_7
0.27590436,-0.03325756,0.47224152,37784000,2_7
0.2759593,-0.033326488,0.47220457,37804000,2_7
0.27603117,-0.03341847,0.47215605,37827000,2_7
0.27611333,-0.033477288,0.4721039,37848000,2_7
0.27621797,-0.033477355,0.47204262,37868000,2_7
0.27632323,-0.033442922,0.47198346,37888000,2_7
0.27644908,-0.033388205,0.47191367,37908000,2_7
0.27658325,-0.033332594,0.47183895,37932000,2_7
0.27676138,-0.03326821,0.47173905,37955000,2_7
0.27694142,-0.033207398,0.4716377,37980000,2_7
0.2771337,-0.03314569,0.47152907,38000000,2_7
0.2772831,-0.03313602,0.4714419,38021000,2_7
0.27746975,-0.03325515,0.4713237,38044000,2_7
0.27769205,-0.033550553,0.47117183,38064000,2_7
0.2778748,-0.0338636,0.47104168,38089000,2_7
0.2781263,-0.034337737,0.47085887,38112000,2_7
0.2783285,-0.03472604,0.4707109,38136000,2_7
