timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
51804845,1,0,1,0,0,1,1,1,1,1,0,1,1,0
52312673,1,0,1,0,0,1,1,1,1,1,0,1,1,0
52818665,1,0,1,0,0,1,1,1,1,1,0,1,1,0
53324689,1,0,1,0,0,1,1,1,1,1,0,1,1,0
53830665,1,0,1,0,0,1,1,1,1,1,0,1,1,0
54336664,1,0,1,0,0,1,1,1,1,1,0,1,1,0
54831883,1,0,1,0,0,1,1,1,1,1,0,1,1,0
55337712,1,0,1,0,0,1,1,1,1,1,0,1,1,0
55821762,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56327665,1,0,1,0,0,1,1,1,1,1,1,1,1,0
56833739,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57339693,1,0,1,0,0,1,1,1,1,1,1,1,1,0
57845723,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58351775,1,0,1,0,0,1,1,1,1,1,1,1,1,0
58857728,1,0,1,0,0,1,1,1,1,1,1,1,1,0
59363666,1,0,1,0,0,1,1,1,1,1,1,1,1,0
59869827,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60375665,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60826807,1,0,1,0,0,1,1,1,1,1,1,1,1,0
60837726,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61343693,1,0,1,0,0,1,1,1,1,1,1,1,1,0
61849774,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62355777,1,0,1,0,0,1,1,1,1,1,1,1,1,0
62861700,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63367721,1,0,1,0,0,1,1,1,1,1,1,1,1,0
63873710,1,0,1,0,0,1,1,1,1,1,1,1,1,0
64379723,1,0,1,0,0,1,1,1,1,1,1,1,1,0
64885756,1,0,1,0,0,1,1,1,1,1,1,1,1,0
65391884,1,0,1,0,0,1,1,1,1,1,1,1,1,0
65842766,1,0,1,0,0,1,1,1,1,1,1,1,1,0
65853727,1,0,1,0,0,1,1,1,1,1,0,1,1,0
66359666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
66866102,1,0,1,0,0,1,1,1,1,1,0,1,1,0
67371664,1,0,1,0,0,1,1,1,1,1,0,1,1,0
67877925,1,0,1,0,0,1,1,1,1,1,0,1,1,0
68383693,1,0,1,0,0,1,1,1,1,1,0,1,1,0
68889723,1,0,1,0,0,1,1,1,1,1,0,1,1,0
69395664,1,0,1,0,0,1,1,1,1,1,0,1,1,0
69901750,1,0,1,0,0,1,1,1,1,1,0,1,1,0
70407666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
70913729,1,0,1,0,0,1,1,1,1,1,0,1,1,0
71419666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
71925711,1,0,1,0,0,1,1,1,1,1,0,1,1,0
72431667,1,0,1,0,0,1,1,1,1,1,0,1,1,0
72937782,1,0,1,0,0,1,1,1,1,1,0,1,1,0
73443666,1,0,1,0,0,1,1,1,1,1,0,1,1,0
73949754,1,0,1,0,0,1,1,1,1,1,0,1,1,0
74455705,1,0,1,0,0,1,1,1,1,1,0,1,1,0
74961750,1,0,1,0,0,1,1,1,1,1,0,1,1,0
75467717,1,0,1,0,0,1,1,1,1,1,0,1,1,0
75852767,1,0,1,0,0,1,1,1,1,1,0,1,1,0
75863794,1,0,1,0,1,0,1,1,0,1,1,1,1,0
76369715,1,0,1,0,1,0,1,1,0,1,1,1,1,0
76875665,1,0,1,0,1,0,1,1,0,1,1,1,1,0
77381710,1,0,1,0,1,0,1,1,0,1,1,1,1,0
77887694,1,0,1,0,1,0,1,1,0,1,1,1,1,0
78393759,1,0,1,0,1,0,1,1,0,1,1,1,1,0
78899755,1,0,1,0,1,0,1,1,0,1,1,1,1,0
79405709,1,0,1,0,1,0,1,1,0,1,1,1,1,0
79911669,1,0,1,0,1,0,1,1,0,1,1,1,1,0
80307906,0,0,1,0,1,0,1,1,0,1,1,1,1,0
80816685,0,0,1,0,1,0,1,1,0,1,1,1,1,0
80861746,0,0,1,0,1,0,1,1,0,1,1,1,1,0
