timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
225000,0.0023968436,-0.00079895125,-0.0010652654,4000,0,0.044292733,-0.023941848,-9.787498,4000,0
229000,0.0013315786,-0.0055926405,0.00079894427,4000,0,0.0047884043,0.021547988,-9.837774,4000,0
237000,0.0026631593,-0.0042610588,0.0018642159,8000,0,-0.019153617,0.063446514,-9.821015,8000,0
244000,0.0029294726,0.0037284293,1.5006455e-08,7000,0,0.03112462,0.050278407,-9.733627,7000,0
248000,0.0029294721,0.0045273793,-0.0023968436,4000,0,0.055066645,0.029927695,-9.698913,4000,0
252000,0.0026631644,-0.0005326369,0.0023968408,4000,0,0.008379708,0.044292904,-9.736021,4000,0
256000,0.0029294784,-0.0021305315,0.0053263213,4000,0,-0.020350713,0.055066817,-9.782708,4000,0
260000,0.0029294766,-0.0005326301,0.0029294793,4000,0,-0.02274492,0.027533492,-9.7396145,4000,0
264000,0.0029294787,-0.0010652619,0.0002663156,4000,0,-0.037110135,1.694242e-07,-9.707291,4000,0
268000,0.0010652656,-0.0023968427,-0.0021305312,4000,0,-0.050278243,0.008379877,-9.7803135,4000,0
272000,-0.0023968488,-0.0031957924,0.0013315775,4000,0,-0.06105215,0.023942187,-9.859325,4000,0
276000,-0.0034621127,-0.0002663154,0.002929474,4000,0,-0.07422027,0.025139295,-9.879675,4000,0
281000,-0.002396848,0.0029294756,0.0007989448,5000,0,-0.039504327,0.025139289,-9.792285,5000,0
289000,-0.00053263135,0.0021305305,0.0013315793,8000,0,0.02873042,0.031124793,-9.696517,8000,0
297000,-0.00026631737,0.0034621097,0.0013315801,8000,0,0.02274492,0.026336389,-9.714474,8000,0
305000,-0.0010652649,0.005858955,0.0021305308,8000,0,-0.027533323,-0.015562142,-9.752781,8000,0
309000,-0.00053263624,0.0071905362,0.001597894,4000,0,-0.038307235,-0.062249076,-9.725247,4000,0
313000,-0.002130534,0.0058589536,-0.00079894427,4000,0,-0.044292733,-0.07302299,-9.689337,4000,0
321000,-0.004527379,0.0015978965,-0.0021305217,8000,0,-0.037110135,-0.058657777,-9.719263,8000,0
329000,-0.005060008,-0.0007989428,-0.00053262454,8000,0,-0.007182605,-0.05027807,-9.758768,8000,0
333000,-0.004527377,0.0013315956,0.003994735,4000,0,0.011971008,-0.032321554,-9.75757,4000,0
341000,-0.0023968457,0.0015978985,0.0031957922,8000,0,0.044292733,-0.013167939,-9.803061,8000,0
349000,-0.0010652599,-0.002663165,-0.00079894305,8000,0,0.03232173,-0.01556214,-9.8281975,8000,0
357000,0.00026631285,-0.0007989474,0.001597898,8000,0,-0.026336217,-0.017956344,-9.7444,8000,0
361000,0.001597894,0.0018642143,0.0018642142,4000,0,-0.005985504,-0.025138952,-9.756374,4000,0
369000,0.00026631635,-0.0023968436,-0.0021305308,8000,0,0.017956512,-0.0035911307,-9.868902,8000,0
373000,0.0010652617,-0.0034621109,-0.0013315798,4000,0,-0.009576809,0.033519,-9.823412,4000,0
380000,0.0053263223,-0.0007989505,-0.00026631026,7000,0,0.01795651,0.057461005,-9.685743,7000,0
384000,0.007723166,-0.0026631642,0.00053262763,4000,0,0.038307235,0.03591319,-9.65462,4000,0
388000,0.0066579008,-0.005592645,0.0029294693,4000,0,0.028730419,-0.028730253,-9.686939,4000,0
393000,0.0053263195,-0.005858959,0.004527371,5000,0,0.023942016,-0.02873025,-9.690531,5000,0
397000,0.0042610606,-0.0069242204,0.0045273695,4000,0,-0.034715928,0.010774078,-9.737221,4000,0
401000,0.0029294882,-0.0077231633,0.000532628,4000,0,-0.07422027,-0.004788233,-9.79827,4000,0
405000,0.003462114,-0.0039947405,-0.0013315757,4000,0,-0.021547817,-0.04668677,-9.7324295,4000,0
413000,0.0037284258,0.0021305266,0.00079895597,8000,0,0.04668694,-0.06584038,-9.7324295,8000,0
421000,0.002396843,0.0045273756,0.00026632406,8000,0,0.055066645,-0.055066474,-9.871296,8000,0
429000,0.0010652664,0.0023968439,0.00079894916,8000,0,0.00957681,-0.03351866,-9.849746,8000,0
433000,0.0010652745,-0.0023968485,0.00532632,4000,0,-0.033518832,-0.0059853345,-9.736021,4000,0
441000,-0.0015978974,-0.0034621158,0.008255798,8000,0,-0.02633622,0.010774078,-9.719263,8000,0
445000,-0.005060013,-0.0015979179,0.006657894,4000,0,-0.017956512,-0.002394033,-9.689336,4000,0
453000,-0.0031957943,-0.00053263403,0.0031957927,8000,0,-0.020350713,0.009576976,-9.679759,8000,0
457000,0.0015978939,0.0007989597,0.003728425,4000,0,-0.008379707,0.008379877,-9.776724,4000,0
461000,0.0047936942,-0.0021305252,0.00399474,4000,0,-0.007182605,-0.004788232,-9.842566,4000,0
465000,0.0026631674,-0.00372842,-0.001331585,4000,0,0.0047884043,0.017956685,-9.788693,4000,0
469000,-0.001864207,0.00079895335,-0.004527377,4000,0,0.01316811,0.0395045,-9.71208,4000,0
473000,-0.0015978953,0.0018642124,-0.005060007,4000,0,0.01316811,0.06943203,-9.72884,4000,0
477000,0.0018642051,-0.0029294828,-0.0045273746,4000,0,-0.0011971008,0.063446514,-9.787498,4000,0
481000,0.0010652603,-0.003994743,-0.0015978985,4000,0,-0.050278243,0.0035914734,-9.815031,4000,0
489000,-0.0026631597,1.914555e-09,-0.0013315843,8000,0,-0.05267244,-0.020350542,-9.795877,8000,0
493000,-0.0021305296,-0.00026631705,-0.0015978963,4000,0,-0.009576809,0.01556248,-9.713276,4000,0
497000,0.003462107,-0.005592641,-0.0005326281,4000,0,0.025139121,0.04189871,-9.726444,4000,0
501000,0.0071905376,-0.0050600055,-0.0015978895,4000,0,0.021547817,0.038307402,-9.846155,4000,0
505000,0.004527379,0.0010652666,-0.0018642028,4000,0,-0.04070143,0.04668711,-9.900026,4000,0
509000,-0.0002663152,0.0023968478,-0.0015978932,4000,0,-0.05985505,0.0407016,-9.89045,4000,0
517000,-0.0015978978,-0.00133158,-0.0002663148,8000,0,-0.041898537,0.017956685,-9.843762,8000,0
525000,0.00026631154,-0.002130524,0.004793693,8000,0,-0.050278243,0.027533494,-9.775528,8000,0
529000,0.0018642053,-0.00026631137,0.005858958,4000,0,-0.013168109,0.059855223,-9.792285,4000,0
533000,0.0007989481,-4.81323e-10,0.0031957938,4000,0,0.047884036,0.071826234,-9.876081,4000,0
541000,-0.0013315823,0.0015978952,0.00079894887,8000,0,0.023942018,0.025139295,-9.843761,8000,0
549000,-0.001065267,0.0021305275,-0.0013315814,8000,0,-0.050278246,-0.044292558,-9.758768,8000,0
557000,0.0021305322,0.0013315799,0.0013315766,8000,0,-0.067037664,-0.052672267,-9.787498,8000,0
565000,0.0010652656,0.0013315782,0.0023968462,8000,0,-0.04668694,-0.016759245,-9.838972,8000,0
569000,-0.0010652639,-0.0010652656,-0.0010652645,4000,0,-0.033518832,-0.008379536,-9.816229,4000,0
573000,0.00079894887,-0.0021305308,-0.0031957924,4000,0,-0.0011971015,-0.026336052,-9.745598,4000,0
577000,-0.0026631602,0.00079895154,-0.0007989501,4000,0,0.0011971008,-0.034715753,-9.767147,4000,0
585000,-0.0061252695,0.0015979025,0.004527375,8000,0,-0.038307235,-0.037109964,-9.865309,8000,0
593000,-0.0010652639,0.0013315957,0.0045273704,8000,0,-0.053869545,-0.041898366,-9.854535,8000,0
601000,0.002130524,0.0013315863,-0.0010652674,8000,0,-0.047884032,-0.039504156,-9.783907,8000,0
605000,-0.001597901,-0.0013315742,-0.0037284265,4000,0,-0.013168109,-0.051475175,-9.809044,4000,0
609000,-0.0013315831,-0.002130528,-0.0005326318,4000,0,0.019153617,-0.08140269,-9.871296,4000,0
613000,0.0021305282,3.0309144e-10,0.0015978984,4000,0,0.023942016,-0.055066474,-9.801862,4000,0
617000,0.0029294787,-0.0015978969,0.0021305282,4000,0,0.039504327,0.026336389,-9.710884,4000,0
624000,0.0029294773,-0.0031957952,0.0042610564,7000,0,0.035913028,0.064643614,-9.69532,7000,0
628000,0.0029294637,0.001864212,0.0047936994,4000,0,0.0047884043,0.02753349,-9.65462,4000,0
633000,0.0053263144,0.0066579063,0.0053263255,5000,0,-0.0023942017,-0.039504156,-9.610326,5000,0
637000,0.0050600055,0.0055926405,0.004261057,4000,0,0.027533323,-0.07661429,-9.65462,4000,0
641000,0.0018642147,-0.00026631486,0.00079894456,4000,0,0.033518832,-0.04668677,-9.775528,4000,0
648000,0.0029294782,-0.0026631595,-0.001331582,7000,0,-0.009576806,-0.009576635,-9.805453,7000,0
652000,0.0045273798,0.0002663177,-0.0029294703,4000,0,-0.02274492,-0.022744749,-9.747993,4000,0
656000,0.005326323,0.0007989445,-0.00079894764,4000,0,0.0047884043,-0.0023940313,-9.756373,4000,0
660000,0.004793691,0.0010652606,0.0015978975,4000,0,0.0011971008,0.047884203,-9.824608,4000,0
664000,0.00026631585,0.0015978946,0.0015978995,4000,0,-0.015562311,0.05267261,-9.856928,4000,0
668000,-0.00186421,-0.0007989499,0.004527376,4000,0,0.028730419,0.028730594,-9.823412,4000,0
673000,0.00026632138,-0.00452737,0.0058589573,5000,0,0.08259995,0.008379878,-9.837774,5000,0
677000,0.002130534,-0.0053263186,0.0042610625,4000,0,0.083797075,-0.022744743,-9.89045,4000,0
