timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
37116000,37116000,0.5320408,0.0001475564,0.041835424,3.42638,5.6755805e-05,3.3539233,0
37125000,37125000,0.53200537,0.00014538031,0.044283126,3.40415,6.400668e-05,3.339121,0
37223000,37223000,0.53176856,0.0001262585,0.024233904,3.2445204,2.011193e-05,3.1820595,0
37318000,37318000,0.5316217,0.00011230303,0.035414908,3.084644,4.5177756e-05,3.0367997,0
37420000,37420000,0.5314886,0.0001006406,0.021156866,2.9443498,1.68916e-05,2.8880935,0
37515000,37515000,0.53133684,8.8736575e-05,0.025088549,2.7976353,2.4998702e-05,2.7559297,0
37612000,37612000,0.53115666,7.973212e-05,0.03738235,2.6652238,5.8258192e-05,2.6271458,0
37723000,37723000,0.5309545,7.1367474e-05,0.020127049,2.5215297,1.785063e-05,2.4870775,0
37819000,37819000,0.53094345,6.550006e-05,-0.014967859,2.4050505,1.03502925e-05,2.3720362,0
37916000,37916000,0.5310935,5.9794464e-05,-0.041985556,2.2962248,8.52988e-05,2.2612286,0
38016000,38016000,0.5312656,5.477582e-05,-0.026642676,2.1797118,3.6183792e-05,2.1523986,0
38120000,38120000,0.5313649,4.9911683e-05,-0.012261361,2.070891,8.06636e-06,2.0445924,0
38223000,38223000,0.53136307,4.5994828e-05,0.004828129,1.9705293,1.3144144e-06,1.9430707,0
38312000,38312000,0.5312989,4.280876e-05,0.027369581,1.8816147,4.42347e-05,1.8593755,0
38419000,38419000,0.53114337,3.9598992e-05,0.05347216,1.7860731,0.00017787452,1.763538,0
38520000,38520000,0.53104347,3.6655838e-05,0.1444321,1.6974468,0.0013654907,1.677847,1
38623000,38623000,0.53033,3.378236e-05,0.09876861,1.6157132,0.0006708587,1.595309,1
38716000,38716000,0.5302243,3.168787e-05,-0.011055674,1.5442556,8.794453e-06,1.5235709,1
38812000,38812000,0.53039724,2.9569752e-05,-0.06368748,1.4689571,0.00030680082,1.4531255,1
38916000,38916000,0.53064996,2.7638911e-05,-0.07931571,1.3974735,0.0005001869,1.380589,1
39011000,39011000,0.5309103,2.58691e-05,-0.07945715,1.3288097,0.00052791095,1.3174496,1
39116000,39116000,0.5311829,2.4243102e-05,-0.076626435,1.2641935,0.00051606115,1.2510294,1
39215000,39215000,0.5314176,2.2738655e-05,-0.06114243,1.2049817,0.0003447168,1.1913465,1
39325000,39325000,0.53159666,2.120204e-05,-0.032381065,1.1411207,0.000102095866,1.1282433,1
39423000,39423000,0.531601,1.9906107e-05,0.030069277,1.0880574,9.233187e-05,1.0747885,1
39513000,39513000,0.53147626,1.882127e-05,0.047160022,1.0390644,0.00023782802,1.0280007,1
39611000,39611000,0.5313691,1.7708411e-05,0.018582061,1.0060565,3.813492e-05,1.0,1
39717000,39717000,0.53135604,1.6720123e-05,-0.012262847,1.0056834,1.6614176e-05,1.0,1
39809000,39809000,0.53142077,1.5924354e-05,-0.031503364,1.0053962,0.000109681685,1.0,1
39916000,39916000,0.5315532,1.505051e-05,-0.04121779,1.0051038,0.00018780881,1.0,1
40015000,40015000,0.5316617,1.43349525e-05,-0.0329479,1.0048795,0.000120032564,1.0,1
40124000,40124000,0.5317018,1.3619751e-05,0.012771515,1.0046629,1.8039396e-05,1.0,1
