timestamp,last_instance_change,instance_changed_count,accel_device_id,baro_device_id,gyro_device_id,mag_device_id,combined_test_ratio[0],combined_test_ratio[1],combined_test_ratio[2],combined_test_ratio[3],combined_test_ratio[4],combined_test_ratio[5],combined_test_ratio[6],combined_test_ratio[7],combined_test_ratio[8],relative_test_ratio[0],relative_test_ratio[1],relative_test_ratio[2],relative_test_ratio[3],relative_test_ratio[4],relative_test_ratio[5],relative_test_ratio[6],relative_test_ratio[7],relative_test_ratio[8],accumulated_gyro_error[0],accumulated_gyro_error[1],accumulated_gyro_error[2],accumulated_gyro_error[3],accumulated_accel_error[0],accumulated_accel_error[1],accumulated_accel_error[2],accumulated_accel_error[3],primary_instance,instances_available,healthy[0],healthy[1],healthy[2],healthy[3],healthy[4],healthy[5],healthy[6],healthy[7],healthy[8],gyro_fault_detected,accel_fault_detected
796000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
1800000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
2808000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
3812000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
4821000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
5823000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
6832000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
7835000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
8848000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
9851000,691000,1,1310988,6620172,1310988,197388,1.0,1.0,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
10856000,691000,1,1310988,6620172,1310988,197388,0.023057584,0.02306207,0.02299162,0.023037864,0.022990137,0.023024915,nan,nan,nan,0.0,0.007917108,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
11863000,691000,1,1310988,6620172,1310988,197388,0.03789952,0.037961833,0.03797361,0.03787868,0.037974093,0.038003527,nan,nan,nan,0.0,0.01817648,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
12868000,691000,1,1310988,6620172,1310988,197388,0.018435651,0.01833594,0.018364422,0.01840263,0.018365322,0.018342592,nan,nan,nan,0.0,0.064340845,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
13871000,691000,1,1310988,6620172,1310988,197388,0.023820402,0.023911852,0.023934333,0.023899436,0.02394352,0.023990054,nan,nan,nan,0.0,0.07395127,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
14872000,691000,1,1310988,6620172,1310988,197388,0.02616503,0.026059624,0.026051885,0.02609945,0.026042018,0.026001059,nan,nan,nan,0.0,0.111320585,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
15885000,691000,1,1310988,6620172,1310988,197388,0.03549062,0.035522886,0.035197962,0.035806,0.035211273,0.035466827,nan,nan,nan,0.0,0.12579194,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
16895000,691000,1,1310988,6620172,1310988,197388,0.024213195,0.024319608,0.024326777,0.024271939,0.024334602,0.02434407,nan,nan,nan,0.0,0.12880325,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
17903000,691000,1,1310988,6620172,1310988,197388,0.04766557,0.047687504,0.047733095,0.047623694,0.04773575,0.047704037,nan,nan,nan,0.0,0.13285586,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
18904000,691000,1,1310988,6620172,1310988,197388,0.023237895,0.023236096,0.023154864,0.023340981,0.023154717,0.02321483,nan,nan,nan,0.0,0.13431224,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
19905000,691000,1,1310988,6620172,1310988,197388,0.04200442,0.04194522,0.041929908,0.04203921,0.04192908,0.04194048,nan,nan,nan,0.0,0.15577832,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
20911000,691000,1,1310988,6620172,1310988,197388,0.043487646,0.04362834,0.04363475,0.043578792,0.043634586,0.04363136,nan,nan,nan,0.0,0.16562006,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
21916000,691000,1,1310988,6620172,1310988,197388,0.04173171,0.040048387,0.038051713,0.044769328,0.038050897,0.03993145,nan,nan,nan,0.0,0.23514594,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
22920000,691000,1,1310988,6620172,1310988,197388,0.035884865,0.035269115,0.036033604,0.03572847,0.036034178,0.035354316,nan,nan,nan,0.0,0.2631062,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
23924000,691000,1,1310988,6620172,1310988,197388,0.038568918,0.038480975,0.038818937,0.038528353,0.03881897,0.03845527,nan,nan,nan,0.0,0.2850589,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
24928000,691000,1,1310988,6620172,1310988,197388,0.021010144,0.02175943,0.021573804,0.020993765,0.021573493,0.021727215,nan,nan,nan,0.0,0.32912043,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
25932000,691000,1,1310988,6620172,1310988,197388,0.027785474,0.026813969,0.026848534,0.027809307,0.026848711,0.026982233,nan,nan,nan,0.0,0.3857842,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
26936000,691000,1,1310988,6620172,1310988,197388,0.024772637,0.023792617,0.023774952,0.024792429,0.023775034,0.023803538,nan,nan,nan,0.0,0.40311426,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
27940000,691000,1,1310988,6620172,1310988,197388,0.027121555,0.02841707,0.02842497,0.027113061,0.02842496,0.028391711,nan,nan,nan,0.0,0.45595407,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
28944000,691000,1,1310988,6620172,1310988,197388,0.02532485,0.025860852,0.025869936,0.02538382,0.025869383,0.025869448,nan,nan,nan,0.0,0.50891757,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
29956000,691000,1,1310988,6620172,1310988,197388,0.02995144,0.028783929,0.0285123,0.029840153,0.02851286,0.028756792,nan,nan,nan,0.0,0.581235,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
30963000,691000,1,1310988,6620172,1310988,197388,0.029945102,0.030092541,0.029860605,0.029853987,0.029860869,0.03008796,nan,nan,nan,0.0,0.63200796,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
31972000,691000,1,1310988,6620172,1310988,197388,0.030956587,0.030248307,0.030348854,0.030991293,0.03034884,0.03022425,nan,nan,nan,0.0,0.663702,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
32975000,691000,1,1310988,6620172,1310988,197388,0.024851052,0.02416821,0.024121584,0.024809271,0.02412166,0.02417305,nan,nan,nan,0.0,0.6808592,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
33984000,691000,1,1310988,6620172,1310988,197388,0.026734717,0.025776299,0.025725396,0.026854355,0.025725152,0.02576272,nan,nan,nan,0.0,0.74667543,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
34988000,691000,1,1310988,6620172,1310988,197388,0.020628328,0.019903818,0.019884236,0.020631667,0.019884128,0.019887889,nan,nan,nan,0.0,0.7882996,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
35999000,691000,1,1310988,6620172,1310988,197388,0.032130823,0.03249518,0.032516185,0.031754997,0.032516155,0.03249913,nan,nan,nan,0.0,0.82182384,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
37005000,691000,1,1310988,6620172,1310988,197388,0.022974478,0.023485672,0.023570474,0.023083324,0.023570724,0.023481201,nan,nan,nan,0.0,0.86697274,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
38008000,691000,1,1310988,6620172,1310988,197388,0.02772661,0.027099958,0.026947267,0.02771686,0.026946796,0.02706595,nan,nan,nan,0.0,0.88860047,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
39011000,691000,1,1310988,6620172,1310988,197388,0.021120232,0.021683045,0.021610538,0.021027084,0.021610264,0.021693906,nan,nan,nan,0.0,0.92249155,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
40015000,691000,1,1310988,6620172,1310988,197388,0.02889874,0.028035905,0.028101671,0.03652969,0.02810198,0.028040169,nan,nan,nan,0.0,0.9482778,1.0,1.0,1.0,1.0,nan,nan,nan,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0,6,1,1,1,1,1,1,0,0,0,0,0
