timestamp,voltage5v_v,sensors3v3[0],sensors3v3[1],sensors3v3[2],sensors3v3[3],sensors3v3_valid,usb_connected,brick_valid,usb_valid,servo_valid,periph_5v_oc,hipower_5v_oc,comp_5v_valid,can1_gps1_5v_valid
29418308,5.19039,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29428220,5.2039857,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
29918232,5.2142577,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30418213,5.214862,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
30918212,5.2009645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31418211,5.207611,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
31918213,5.1856565,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32418214,5.1767945,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
32918212,5.2032804,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33418213,5.194922,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
33918225,5.1953244,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34418214,5.2077117,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
34918212,5.2064023,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35418212,5.209927,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
35918250,5.210733,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36418213,5.2021728,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
36918214,5.2011657,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37418246,5.198849,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
37918215,5.174478,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38418213,5.1917996,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
38918216,5.2142577,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39418217,5.2026763,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
39918217,5.21748,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40418215,5.215265,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
40918217,5.192706,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41418229,5.1956267,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
41918213,5.1947203,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42418213,5.1843476,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
42918216,5.1947203,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43418213,5.208014,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
43918213,5.208618,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44418212,5.207007,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
44918212,5.2098265,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45418252,5.2050934,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
45918214,5.1940155,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46418214,5.196936,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
46918215,5.188577,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47418213,5.184146,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
47918211,5.210129,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48418216,5.208618,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
48918238,5.21174,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49418214,5.211539,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
49918213,5.205899,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50418214,5.2094235,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
50918225,5.1970367,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51418213,5.182434,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
51918261,5.1864624,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52418211,5.192102,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
52918213,5.21174,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53418216,5.2009645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
53918213,5.204489,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54418216,5.204791,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
54918215,5.1977415,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
55418219,5.197943,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
55918213,5.185556,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
56418217,5.189987,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
56918230,5.202374,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
57418218,5.1984468,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
57918211,5.195123,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58418219,5.1997557,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
58918216,5.210733,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
59418218,5.1961303,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
59918224,5.1943173,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
60418213,5.155243,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
60918216,5.15343,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61418212,5.2098265,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
61918213,5.2126465,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62418213,5.2074094,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
62918213,5.2025757,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63418241,5.2009645,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
63918302,5.1907926,0.0,0.0,0.0,0.0,0,1,1,1,0,0,0,0,0
