timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,current_average_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],voltage_cell_v[10],voltage_cell_v[11],voltage_cell_v[12],voltage_cell_v[13],max_cell_voltage_delta,average_power,available_energy,remaining_capacity,design_capacity,nominal_voltage,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,average_time_to_full,over_discharge_count,connected,source,priority,id,is_powering_off,warning
88412115,12.2623,12.251784,0.50505066,0.5062306,-1.0,12.614722,0.80661243,1.0284117,nan,3,4.083928,4.083928,4.083928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88422115,12.288498,12.252148,0.4930664,0.50597245,-1.0,12.616092,0.80681795,1.0283806,nan,3,4.084049,4.084049,4.084049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88612118,12.1905,12.25144,0.522171,0.50497407,-1.0,12.642611,0.8064994,1.0284288,nan,3,4.083813,4.083813,4.083813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
88812120,12.222518,12.242926,0.49135435,0.5044978,-1.0,12.67059,0.80183357,1.0291343,nan,3,4.080975,4.080975,4.080975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89012225,12.2331915,12.239157,0.50505066,0.50214565,-1.0,12.698209,0.7997927,1.0294431,nan,3,4.079719,4.079719,4.079719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89212119,12.209906,12.235923,0.50333863,0.503302,-1.0,12.726264,0.7980389,1.0297087,nan,3,4.078641,4.078641,4.078641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89412117,12.220578,12.234226,0.4982025,0.50627244,-1.0,12.75476,0.79713196,1.0298461,nan,3,4.0780754,4.0780754,4.0780754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89612114,12.218637,12.232468,0.5067627,0.50628257,-1.0,12.782883,0.796184,1.0299898,nan,3,4.0774894,4.0774894,4.0774894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
89812115,12.197292,12.22993,0.49649048,0.5048038,-1.0,12.810732,0.79479784,1.0301999,nan,3,4.0766435,4.0766435,4.0766435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
90012113,12.2264,12.22944,0.520459,0.50604415,-1.0,12.838976,0.7945451,1.0302382,nan,3,4.07648,4.07648,4.07648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
