timestamp,main_state_changes,main_state
88360708,2,7
88866808,2,7
89372686,2,7
89878672,2,7
90385860,2,7
90892687,2,7
91365719,2,7
91871739,2,7
92377706,2,7
92883671,2,7
93389689,2,7
93895680,2,7
94401691,2,7
94907686,2,7
95413672,2,7
95919684,2,7
96425957,2,7
96931687,2,7
97382717,2,7
97393704,2,7
97899687,2,7
98405671,2,7
98911672,2,7
99417671,2,7
99923846,2,7
100429713,2,7
100935802,2,7
101441672,2,7
101947672,2,7
102398707,2,7
102409797,2,7
102915685,2,7
103421789,2,7
103927672,2,7
104433708,2,7
104939684,2,7
105445671,2,7
105951669,2,7
106457686,2,7
106963671,2,7
107469670,2,7
107975713,2,7
108481673,2,7
108987670,2,7
109493714,2,7
109999672,2,7
110505701,2,7
111011709,2,7
111517671,2,7
112023748,2,7
112408898,2,7
112419811,3,11
112925670,3,11
113431686,3,11
113937684,3,11
114443683,3,11
114949685,3,11
115455687,3,11
115961712,3,11
116467762,3,11
116973686,3,11
117391775,3,11
117436811,3,11
117921689,3,11
