timestamp,speed_xy,speed_up,speed_down,want_takeoff
112597739,5.0,1.0,1.0,0
112614305,5.0,1.0,1.0,0
113591856,5.0,1.0,1.0,0
114597752,5.0,1.0,1.0,0
115590406,5.0,1.0,1.0,0
116591915,5.0,1.0,1.0,0
117594812,5.0,1.0,1.0,0
