timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
88411012,88410714,0,nan,nan,0.027441768,-0.029129392,-0.07577519,-0.017047545,-0.034600325,0.43451983,0.0015037587,0.0030884026,0.0006225773,0.00043465383,0.0025857429,0.003962174,0.0022757624,-0.008254015,-0.012819367,2.6537045e-05,0.1319034,0.1435141,nan,0.10022324,0.021981163,0.014842384,0.052205183,0.032485545,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
88424672,88419711,0,nan,nan,0.0274648,-0.029130992,-0.075770825,-0.017047545,-0.034600325,0.43451983,0.0016710741,0.002740029,0.00066232757,0.00047303105,0.0025857429,0.003962174,0.0022757624,0.039046,-0.020445181,0.017920934,0.13190049,0.1435141,nan,0.100214586,0.021331722,0.014442171,0.051334344,0.03199651,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
88914840,88914547,0,nan,nan,0.030637728,-0.027908074,-0.07520126,-0.017047545,-0.034600325,0.43451983,0.014872104,0.011528469,0.0026373786,0.0023973424,0.0025857429,0.003962174,0.0022757624,0.10153974,0.33494082,-0.013587068,0.13197762,0.1435141,nan,0.1,0.020424325,0.013845903,0.050869554,0.03162954,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
89414200,89413916,0,nan,nan,0.039581936,-0.022363838,-0.074441686,-0.017047545,-0.034600325,0.43451983,0.030277777,0.021408988,0.0025793284,0.0019271591,0.0025857429,0.003962174,0.0022757624,0.07339361,-0.15980905,0.033561643,0.13176316,0.1435141,nan,0.1,0.022558358,0.015139853,0.053487044,0.033168778,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
89916522,89911699,0,nan,nan,0.045441225,-0.018377796,-0.074023545,-0.017047545,-0.034600325,0.43451983,0.035318233,0.023220753,0.0032975338,0.0020383676,0.0025857429,0.003962174,0.0022757624,-0.103778705,-0.38387877,-0.077248804,0.13181141,0.1435141,nan,0.1,0.021672325,0.014603903,0.05247087,0.03257526,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
90420432,90420026,0,nan,nan,0.046332803,-0.018822763,-0.07399119,-0.017047545,-0.034600325,0.43451983,0.033762228,0.019820817,0.003379498,0.0016265813,0.0025857429,0.003962174,0.0022757624,-0.029168893,-0.36112002,-0.12917808,0.13163811,0.1435141,nan,0.1,0.020744698,0.014031375,0.051132265,0.03182744,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
90919633,90919356,0,nan,nan,0.042373978,-0.02224237,-0.07403232,-0.017047545,-0.034600325,0.43451983,0.024139177,0.014726453,0.0037988224,0.0017283224,0.0025857429,0.003962174,0.0022757624,-0.13954252,0.01770197,-0.14848311,0.13136347,0.1435141,nan,0.1,0.020930516,0.014111457,0.05173805,0.0321338,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
91414601,91414187,0,nan,nan,0.037149776,-0.025054907,-0.07371615,-0.017047545,-0.034600325,0.43451983,0.01554857,0.011917676,0.003290816,0.0010057912,0.0025857429,0.003962174,0.0022757624,-0.06587203,-0.11137782,-0.07599743,0.13110636,0.1435141,nan,0.1,0.020307664,0.013736984,0.05067976,0.031509556,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
91913934,91913516,0,nan,nan,0.03236341,-0.027350571,-0.07382083,-0.017047545,-0.034600325,0.43451983,0.010102364,0.007964665,0.0037198374,0.001047287,0.0025857429,0.003962174,0.0022757624,0.17510892,0.13599896,0.16593137,0.13065036,0.1435141,nan,0.1,0.02048733,0.013847641,0.050979767,0.031673703,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
92413182,92412892,0,nan,nan,0.030102381,-0.029383466,-0.07476436,-0.017047545,-0.034600325,0.43451983,0.007674691,0.0030655772,0.002081638,-0.0006829043,0.0025857429,0.003962174,0.0022757624,0.0952348,-0.2197775,0.15132971,0.13065003,0.1435141,nan,0.1,0.01998301,0.013516372,0.050482385,0.031405304,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
92911108,92910675,0,nan,nan,0.028801356,-0.029792082,-0.07528476,-0.017047545,-0.034600325,0.43451983,0.0038830582,0.0052986518,0.00064737664,-0.001673022,0.0025857429,0.003962174,0.0022757624,-0.15050156,-0.098045476,-0.16071557,0.13085741,0.1435141,nan,0.1,0.020912215,0.014104621,0.0514483,0.03198158,inf,inf,inf,inf,1,1,1,1,2,1,1,1,1,0,0,1,0
