timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
88274963,inf,0,1,1,1,0,0,1,0,0,1
89288278,inf,0,1,1,1,0,0,1,0,0,1
90291623,inf,0,1,1,1,0,0,1,0,0,1
91294731,inf,0,1,1,1,0,0,1,0,0,1
92306874,inf,0,1,1,1,0,0,1,0,0,1
92383441,inf,0,1,1,1,1,0,1,0,0,1
93389410,inf,0,1,1,1,1,0,1,0,0,1
94055333,inf,0,1,0,0,1,0,1,0,0,1
94068784,inf,0,0,0,0,1,0,1,0,0,1
95068966,inf,0,0,0,0,1,0,0,1,0,1
96070429,inf,0,0,0,0,1,0,0,0,0,1
97072188,inf,0,0,0,0,1,0,0,0,0,1
98082860,inf,0,0,0,0,1,0,0,0,0,1
99084392,inf,0,0,0,0,1,0,0,0,0,1
100086058,inf,0,0,0,0,1,0,0,0,0,1
101098089,inf,0,0,0,0,1,0,0,0,0,1
102111536,inf,0,0,0,0,1,0,0,0,0,1
103120762,inf,0,0,0,0,1,0,0,0,0,1
104129853,inf,0,0,0,0,1,0,0,0,0,1
105131245,inf,0,0,0,0,1,0,0,0,0,1
106134283,inf,0,0,0,0,1,0,0,0,0,1
107146328,inf,0,0,0,0,1,0,0,0,0,1
108155518,inf,0,0,0,0,1,0,0,0,0,1
109164554,inf,0,0,0,0,1,0,0,0,0,1
110170634,inf,0,0,0,0,1,0,0,0,0,1
111176575,inf,0,0,0,0,1,0,0,0,0,1
112177943,inf,0,0,0,0,1,0,0,0,0,1
113186989,inf,0,0,0,0,1,1,0,1,0,1
114188715,inf,0,0,0,0,1,1,1,0,0,1
114461353,inf,0,1,0,0,1,1,1,0,0,1
115044652,inf,0,1,1,0,1,1,1,0,0,1
115380378,inf,0,1,1,1,1,1,1,0,0,1
116382007,inf,0,1,1,1,1,1,1,0,0,1
117384950,inf,0,1,1,1,1,1,1,0,0,1
118387944,inf,0,1,1,1,1,1,1,0,0,1
