timestamp,flag_armed,flag_external_manual_override_ok,flag_multicopter_position_control_enabled,flag_control_manual_enabled,flag_control_auto_enabled,flag_control_offboard_enabled,flag_control_rates_enabled,flag_control_attitude_enabled,flag_control_acceleration_enabled,flag_control_velocity_enabled,flag_control_position_enabled,flag_control_altitude_enabled,flag_control_climb_rate_enabled,flag_control_termination_enabled
21000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
533000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1045000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
1545000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2049000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2329000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
2833000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3333000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3833000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4337000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
4841000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5341000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
5845000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6357000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
6865000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7365000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
7877000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8389000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
8889000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9389000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
9897000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10409000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10913000,0,0,0,1,0,0,1,1,0,0,0,0,0,0
11057000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
11565000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12065000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
12573000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13077000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
13584000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14089000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
14589000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15089000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
15589000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16089000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
16589000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17093000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
17601000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18105000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
18609000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19109000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
19609000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
20117000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
20621000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
21125000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
21628000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
22088000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
22617000,0,0,1,0,1,0,1,1,0,1,1,1,1,0
22812000,1,0,1,0,1,0,1,1,0,1,1,1,1,0
22924000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23056000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
23561000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
24068000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
24576000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
25076000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
25580000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26080000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
26584000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27084000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
27588000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28092000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28600000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
28656000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29164000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29669000,1,0,1,0,0,1,1,1,1,1,0,1,1,0
29680000,1,0,1,0,0,1,1,1,1,1,1,1,1,0
