timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
5541000,0.0,0.0,50.71948,0.0,0.0,0.0,0.0,1,0,0,0
11057000,28.142958157320013,112.98371096792395,50.693657,0.050851665,0.026269605,0.025820497,0.04720744,1,1,1,0
21404000,28.142958157320013,112.98371096792395,50.693657,0.050851665,0.026269605,0.025820497,0.047373973,1,1,1,0
22241000,28.142958157320013,112.98371096792395,50.693657,0.050851665,0.026269605,0.025820497,0.0472634,1,1,1,0
22812000,28.142958133078995,112.98371077152525,50.73956,0.048156187,0.0070129614,-0.020080805,0.053083163,1,1,1,0
23972000,28.142958133078995,112.98371077152525,50.73956,0.048156187,0.0070129614,-0.020080805,0.053321574,1,1,1,0
24740000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.052629363,1,1,1,0
29068000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.05302628,1,1,1,0
31908000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.052332547,1,1,1,0
33212000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.05271062,1,1,1,0
34224000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.052413996,1,1,1,0
34524000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.05269799,1,1,1,0
34832000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.053064253,1,1,1,0
38380000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.053347796,1,1,1,0
42941000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.05298545,1,1,1,0
44650000,28.142958021058824,112.98371076026085,50.75179,0.035700113,0.0059085,-0.03637401,0.053114742,1,1,1,0
