timestamp,mag_inconsistency_angle
501000,0.0
996000,0.0
1501000,0.0
2001000,0.0
2501000,0.0
2997000,0.0
3501000,3.392449e-05
4001000,1.708942e-05
4496000,1.8724232e-07
5001000,1.1085723e-09
5500000,6.5633263e-12
6001000,5.8572715e-14
6501000,4.7175204e-16
7001000,4.2100284e-18
7501000,3.5692746e-20
8005000,4.1165463e-22
8501000,2.1995818e-24
9001000,1.6829924e-26
9505000,1.3555036e-28
10005000,1.2096836e-30
10497000,9.7429424e-33
11001000,5.76833e-35
11501000,6.0041343e-37
11997000,5.358232e-39
12497000,6.1796e-41
13001000,4.96e-43
13497000,1.3e-44
14001000,1.3e-44
14497000,1.3e-44
14997000,1.5990465e-05
15501000,1.2878925e-07
15997000,0.00034369575
16497000,2.226863e-05
16997000,2.4398904e-07
17493000,0.0006024544
18001000,0.00022239237
18501000,6.662086e-05
18997000,1.1581762e-06
19497000,0.00020521757
20005000,3.115171e-05
20501000,4.942954e-05
20997000,3.523339e-05
21501000,3.14431e-07
22000000,4.845637e-06
22500000,3.5775422e-06
22812000,0.00027072284
