timestamp,load,ram_usage
1505000,0.1,0.12969741
2005000,0.1,0.12971006
2509000,0.1,0.12964717
3005000,0.12,0.12973808
3509000,0.1,0.13024403
4009000,0.1,0.1303891
4508000,0.1,0.13035803
5005000,0.12,0.13037817
5508000,0.1,0.13037682
6009000,0.1,0.13043344
6505000,0.12,0.13043922
7005000,0.08,0.130437
7505000,0.12,0.13059816
8005000,0.1,0.13065799
8505000,0.14,0.13136356
9005000,0.12,0.13158244
9505000,0.1,0.13160935
10005000,0.1,0.13164091
10505000,0.12,0.13160174
11005000,0.12,0.13164152
11505000,0.1,0.13133898
12005000,0.1,0.13135397
12505000,0.12,0.13101716
13005000,0.12,0.13128592
13505000,0.1,0.1313665
14005000,0.14,0.13084273
14505000,0.12,0.13089739
15005000,0.16,0.13187762
15505000,0.16,0.13134365
16005000,0.18,0.13143405
16505000,0.18,0.13113065
17005000,0.14,0.13130337
17505000,0.16,0.13146195
18005000,0.14,0.13123593
18509000,0.18,0.1313428
19005000,0.14,0.13145888
19505000,0.18,0.13160996
20005000,0.14,0.13172014
20505000,0.18,0.13196127
21005000,0.2,0.13156304
21508000,0.16,0.13162875
22008000,0.22,0.1316704
22509000,0.2,0.13177726
23008000,0.34,0.13184126
23505000,0.2,0.131984
24008000,0.18,0.13176535
24505000,0.18,0.1318533
25008000,0.18,0.13190514
25508000,0.2,0.13186951
26008000,0.2,0.13192885
26508000,0.22,0.13203865
27008000,0.2,0.13164644
27508000,0.2,0.13171253
28008000,0.2,0.13185452
28505000,0.18,0.13191299
29005000,0.18,0.13195033
29508000,0.16,0.13204369
30008000,0.2,0.13193461
30509000,0.18,0.13151157
31010000,0.18,0.13159412
31505000,0.18,0.13168453
32008000,0.18,0.13170552
32508000,0.2,0.13175245
33008000,0.2,0.13154694
33509000,0.16,0.13149646
34005000,0.18,0.1315413
34512000,0.16,0.13154523
35005000,0.14,0.1315881
35505000,0.16,0.13162887
36009000,0.18,0.13168956
36505000,0.14,0.13143885
37005000,0.16,0.13161844
37509000,0.18,0.13166216
38005000,0.16,0.13171166
38505000,0.16,0.13173673
39005000,0.16,0.13177334
39509000,0.16,0.13165405
40009000,0.16,0.13164485
40505000,0.18,0.13168772
41005000,0.16,0.13175601
41505000,0.16,0.13178194
42005000,0.18,0.13183242
42505000,0.16,0.13156845
43006000,0.18,0.13160872
43506000,0.18,0.13157642
44010000,0.2,0.13160837
44506000,0.16,0.13170749
45010000,0.18,0.13175528
45506000,0.18,0.13157016
46006000,0.16,0.1316102
46507000,0.2,0.13179028
47006000,0.2,0.13183486
47506000,0.2,0.13185613
