timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2001000,153.49023,85.272354,0,62,12939,1024000,0,3,253
3005000,209.97656,74.88465,0,125,9516,1024000,0,3,253
4009000,272.83496,71.64784,0,195,232,1024000,0,3,253
5009000,326.66016,67.94096,0,282,373,1024000,0,3,253
6009000,369.06348,63.543987,0,354,13072,1024000,0,3,253
7013000,424.20605,62.27335,0,417,15060,1024000,0,3,253
8013000,482.71875,61.791954,0,490,13676,1024000,0,3,253
9013000,554.875,62.968113,0,576,636,1024000,0,3,253
10013000,613.4258,62.517918,0,646,368,1024000,0,3,253
11013000,674.6533,62.398567,0,722,532,1024000,0,3,253
12017000,737.1797,62.388264,0,784,493,1024000,0,3,253
13017000,799.43066,62.37755,0,850,623,1024000,0,3,253
14017000,864.8369,62.596767,0,904,819,1024000,0,3,253
15021000,913.17676,61.617867,0,971,16612,1024000,0,3,253
16021000,991.1162,62.64957,0,1027,740,1024000,0,3,253
17024000,1053.5186,62.623703,0,1089,613,1024000,0,3,253
18025000,1113.417,62.46729,0,1129,1001,1024000,0,3,253
19029000,1175.0312,62.408714,0,1189,1080,1024000,0,3,253
20029000,1237.9404,62.433956,0,1239,1065,1024000,0,3,253
21029000,1281.0723,61.507214,0,1294,21835,1024000,0,3,253
22032000,1364.1865,62.488503,0,1372,2020,1024000,0,3,253
23032000,1428.6582,62.575367,0,1451,2187,1024000,0,3,253
24033000,1491.8564,62.598873,0,1539,1535,1024000,0,3,253
25036000,1557.9492,62.732,0,1621,2500,1024000,0,3,253
26036000,1628.416,63.03139,0,1691,2587,1024000,0,3,253
27036000,1699.2168,63.320915,0,1762,2331,1024000,0,3,253
28036000,1771.126,63.62946,0,1836,1108,1024000,0,3,253
29037000,1838.6797,63.76334,0,1890,1972,1024000,0,3,253
30040000,1904.1074,63.81271,0,1958,2221,1024000,0,3,253
31041000,1971.4385,63.924725,0,2026,1664,1024000,0,3,253
32041000,2035.708,63.935555,0,2101,2300,1024000,0,3,253
33044000,2101.4648,63.98517,0,2181,1745,1024000,0,3,253
34044000,2165.2803,63.980152,0,2251,2437,1024000,0,3,253
35044000,2228.7373,63.965137,0,2322,1648,1024000,0,3,253
36045000,2291.1484,63.920002,0,2382,2508,1024000,0,3,253
37045000,2355.997,63.945206,0,2441,2062,1024000,0,3,253
38045000,2421.8516,63.99566,0,2507,1675,1024000,0,3,253
39045000,2484.6855,63.965748,0,2569,1621,1024000,0,3,253
40045000,2546.002,63.899254,0,2640,1786,1024000,0,3,253
41045000,2609.0674,63.878838,0,2717,1853,1024000,0,3,253
42045000,2672.1025,63.85868,0,2772,1752,1024000,0,3,253
43050000,2735.588,63.842514,0,2835,2913,1024000,0,3,253
44050000,2790.0195,63.627895,0,2881,17708,1024000,0,3,253
45050000,2869.8232,63.988567,0,2938,2300,1024000,0,3,253
46050000,2934.9932,64.014336,0,3000,2346,1024000,0,3,253
47054000,3000.0,64.03005,0,3063,4743,1024000,0,3,253
