timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
32521839,32505699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
33529722,33513697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
34537721,34521789,1,1,0,0,0,3,3,0,3,0,0,0,0,0
35545785,35529698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36553721,36537697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37561723,37545750,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38569786,38553698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39577721,39561700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40581744,40565698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41589722,41573697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42597723,42581709,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43606204,43589698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44613721,44597697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45621726,45605700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46625725,46613699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47633723,47621697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48641739,48629697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49649727,49637697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50657725,50645713,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51665722,51653697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52673723,52661697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53681770,53669698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54689722,54677697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55697724,55685698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56701722,56689697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57709742,57697697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
58713724,58701697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
59721727,59709697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
60729724,60717698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
61737722,61725700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
62745868,62733745,1,1,0,0,0,3,3,0,3,0,0,0,0,0
63753722,63741700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
64761722,64749731,1,1,0,0,0,3,3,0,3,0,0,0,0,0
65769731,65757697,1,1,0,0,0,3,3,0,3,0,0,0,0,0
66777724,66765698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
