timestamp,data_rate,rate_multiplier,tx_rate_avg,tx_error_rate_avg,tx_message_count,tx_buffer_overruns,rx_rate_avg,rx_message_count,rx_message_lost_count,rx_buffer_overruns,rx_parse_errors,rx_packet_drop_count,rx_message_lost_rate,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams,heartbeat_type_antenna_tracker,heartbeat_type_gcs,heartbeat_type_onboard_controller,heartbeat_type_gimbal,heartbeat_type_adsb,heartbeat_type_camera,heartbeat_component_telemetry_radio,heartbeat_component_log,heartbeat_component_osd,heartbeat_component_obstacle_avoidance,heartbeat_component_vio,heartbeat_component_pairing_manager,heartbeat_component_udp_bridge,heartbeat_component_uart_bridge,avoidance_system_healthy
31401770,5000000.0,1.0,9153.227,0.0,4035,0,2172.5442,300,509,0,0,0,1.6966667,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32152797,5000000.0,1.0,9448.065,0.0,4168,0,3515.9539,412,509,0,0,0,1.2354369,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32398686,5000000.0,1.0,9448.065,0.0,4210,0,3515.9539,448,1019,0,0,0,2.2745535,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33403740,5000000.0,1.0,9228.483,0.0,4383,0,8666.221,595,2804,0,0,0,4.712605,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34408686,5000000.0,1.0,9176.628,0.0,4558,0,8455.992,743,3059,0,0,0,4.117093,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35396105,5000000.0,1.0,9223.099,0.0,4733,0,8596.314,886,4079,0,0,0,4.6038375,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
36400767,5000000.0,1.0,9238.147,0.0,4908,0,8434.874,1027,5099,0,0,0,4.9649463,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37408665,5000000.0,1.0,9242.032,0.0,5085,0,8214.918,1174,6629,0,0,0,5.6465077,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
38401868,5000000.0,1.0,9392.529,0.0,5257,0,8518.341,1313,7649,0,0,0,5.82559,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
39417674,5000000.0,1.0,9174.761,0.0,5432,0,8048.123,1455,8669,0,0,0,5.9580755,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
40413786,5000000.0,1.0,9186.375,0.0,5605,0,8439.994,1599,8669,0,0,0,5.4215136,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41412702,5000000.0,1.0,9175.512,0.0,5779,0,8419.036,1748,8924,0,0,0,5.105263,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42409668,5000000.0,1.0,9173.762,0.0,5950,0,8589.923,1892,9944,0,0,0,5.255814,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
43420670,5000000.0,1.0,9144.566,0.0,6126,0,8564.307,2036,10709,0,0,0,5.2598233,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44410817,5000000.0,1.0,9197.009,0.0,6298,0,8265.932,2172,11729,0,0,0,5.400092,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
45409664,5000000.0,1.0,9493.658,0.0,6472,0,8108.3345,2321,12749,0,0,0,5.492891,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
46420670,5000000.0,1.0,9241.518,0.0,6652,0,8571.856,2469,13769,0,0,0,5.5767517,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47413771,5000000.0,1.0,9261.219,0.0,6826,0,8613.532,2612,14534,0,0,0,5.5643187,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
48406740,5000000.0,1.0,9197.624,0.0,6999,0,8258.5,2756,14789,0,0,0,5.3661103,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49423655,5000000.0,1.0,9263.723,0.0,7176,0,8461.306,2900,15809,0,0,0,5.4513793,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50413654,5000000.0,1.0,9205.23,0.0,7351,0,8407.856,3035,16829,0,0,0,5.5449753,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
51412765,5000000.0,1.0,9241.4795,0.0,7523,0,7984.998,3186,17084,0,0,0,5.36221,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52417667,5000000.0,1.0,9154.076,0.0,7698,0,8690.983,3326,17339,0,0,0,5.213169,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
53416740,5000000.0,1.0,9219.562,0.0,7874,0,8289.421,3473,17849,0,0,0,5.139361,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
54406765,5000000.0,1.0,9240.715,0.0,8043,0,8525.208,3618,18359,0,0,0,5.0743504,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
55420889,5000000.0,1.0,9189.245,0.0,8217,0,8594.459,3770,20653,0,0,0,5.4782495,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
56410800,5000000.0,1.0,9152.496,0.0,8391,0,8636.596,3914,21164,0,0,0,5.407256,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
57418682,5000000.0,1.0,9273.17,0.0,8566,0,8528.521,4058,21164,0,0,0,5.215377,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
58411691,5000000.0,1.0,9220.113,0.0,8741,0,8326.846,4205,21164,0,0,0,5.033056,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
59422739,5000000.0,1.0,9197.605,0.0,8914,0,8634.73,4351,21674,0,0,0,4.981384,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60418730,5000000.0,1.0,9175.099,0.0,9083,0,8482.525,4497,21929,0,0,0,4.876362,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
61414683,5000000.0,1.0,9132.401,0.0,9269,0,8480.657,4647,22694,0,0,0,4.8835807,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62423754,5000000.0,1.0,9419.162,0.0,9449,0,8645.709,4795,23459,0,0,0,4.892388,0,1,1,1,1,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
