timestamp,main_state_changes,main_state
59000,0,0
564000,0,0
1064000,0,0
1520000,0,0
2025000,0,0
2527000,0,0
3036000,0,0
3540000,0,0
4043000,0,0
4284000,0,0
4784000,0,0
5285000,0,0
5794000,0,0
6316000,0,0
6816000,0,0
7320000,0,0
7835000,0,0
8343000,0,0
8852000,0,0
9364000,0,0
9880000,0,0
10380000,0,0
10883000,0,0
11048000,1,4
11555000,1,4
12056000,1,4
12563000,1,4
13064000,1,4
13567000,1,4
14068000,1,4
14578000,1,4
15083000,1,4
15183000,1,4
15683000,1,4
15877000,1,4
16199000,1,4
16376000,2,7
16534000,2,7
17037000,2,7
17163000,2,7
17311000,2,7
17347000,2,7
17855000,2,7
18356000,2,7
18556000,2,7
19059000,2,7
19560000,2,7
20060000,2,7
20568000,2,7
21071000,2,7
21579000,2,7
22085000,2,7
22595000,2,7
23096000,2,7
23600000,2,7
23748000,2,7
23919000,2,7
23955000,2,7
24019000,2,7
24528000,2,7
25037000,2,7
25544000,2,7
26059000,2,7
26565000,2,7
27067000,2,7
27571000,2,7
28080000,2,7
28589000,2,7
29093000,2,7
29595000,2,7
30105000,2,7
30607000,2,7
31112000,2,7
31623000,2,7
32131000,2,7
32640000,2,7
33144000,2,7
33651000,2,7
34159000,2,7
34671000,2,7
35176000,2,7
35679000,2,7
36180000,2,7
36687000,2,7
37191000,2,7
37696000,2,7
38204000,2,7
38707000,2,7
39213000,2,7
39719000,2,7
40231000,2,7
40744000,2,7
41245000,2,7
41757000,2,7
42260000,2,7
42764000,2,7
43275000,2,7
43776000,2,7
44199000,2,7
44428000,3,11
44935000,3,11
45445000,3,11
45948000,3,11
46459000,3,11
46960000,3,11
47467000,3,11
47972000,3,11
48472000,3,11
48977000,3,11
49487000,3,11
49527000,3,11
49651000,3,11
50156000,3,11
