timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
972000,972000,1310988,0.0,0.0,0.0,24.675455,0,1
1967000,1967000,1310988,0.0,0.0,0.0,24.675455,0,1
2959000,2959000,1310988,0.0,0.0,0.0,24.675455,0,1
3963000,3963000,1310988,0.0,0.0,0.0,24.675455,0,1
4971000,4971000,1310988,0.0,0.0,0.0,24.675455,0,1
5969000,5969000,1310988,0.0,0.0,0.0,24.675455,0,1
6968000,6968000,1310988,0.0,0.0,0.0,24.675455,0,1
7959000,7959000,1310988,0.0,0.0,0.0,24.675455,0,1
8965000,8965000,1310988,0.0,0.0,0.0,24.675455,0,1
9968000,9968000,1310988,0.0,0.0,0.0,24.675455,0,1
10969000,10969000,1310988,0.0,0.0,0.0,24.675455,0,1
11964000,11964000,1310988,0.0,0.0,0.0,24.675455,0,1
12963000,12963000,1310988,0.0,0.0,0.0,24.675455,0,1
13964000,13964000,1310988,0.0,0.0,0.0,24.675455,0,1
14960000,14960000,1310988,0.0,0.0,0.0,24.675455,0,1
15963000,15963000,1310988,0.0,0.0,0.0,24.675455,0,1
16963000,16963000,1310988,0.0,0.0,0.0,24.675455,0,1
17967000,17967000,1310988,0.0,0.0,0.0,24.675455,0,1
18964000,18964000,1310988,0.0,0.0,0.0,24.675459,0,1
19972000,19972000,1310988,0.010120012,0.016511599,0.0015978967,24.675459,0,1
20965000,20965000,1310988,0.00479369,0.007989483,0.0,24.673607,0,1
21968000,21968000,1310988,0.0053263223,-0.0005326322,-0.0010652645,24.671904,0,1
22965000,22965000,1310988,-0.034088463,-0.011185277,0.0,24.671232,0,1
23968000,23968000,1310988,0.0063915867,0.024501082,0.0,24.670876,0,1
24965000,24965000,1310988,-0.014913702,0.006924219,0.0,24.671028,0,1
25971000,25971000,1310988,0.011717909,-0.0015978967,-0.0010652645,24.670675,0,1
26968000,26968000,1310988,-0.00958738,0.016511599,0.0010652645,24.670486,0,1
27967000,27967000,1310988,-0.0058589545,0.0026631611,0.0,24.67026,0,1
28963000,28963000,1310988,0.0005326322,0.009054748,0.0,24.670317,0,1
29963000,29963000,1310988,0.025566347,-0.0063915867,0.0,24.67048,0,1
30968000,30968000,1310988,-0.018109497,0.0,0.0,24.670431,0,1
31971000,31971000,1310988,0.0,0.008522116,0.0,24.670189,0,1
32968000,32968000,1310988,0.0010652645,-0.0127831735,0.0,24.67012,0,1
33959000,33959000,1310988,-0.017044231,0.0031957934,0.0,24.669857,0,1
34959000,34959000,1310988,-0.010120012,0.00958738,0.0010652645,24.670174,0,1
35963000,35963000,1310988,-0.002130529,-0.0010652645,0.0,24.670357,0,1
36971000,36971000,1310988,-0.0015978967,0.011717909,0.0,24.670336,0,1
37968000,37968000,1310988,-0.010652645,-0.02130529,0.0010652645,24.670444,0,1
38971000,38971000,1310988,0.014913702,0.010652645,0.0,24.670658,0,1
39949000,39949000,1310988,-0.0063915867,-0.010652645,0.0010652645,24.670715,0,1
40963000,40963000,1310988,-0.0053263223,0.0,0.0,24.670261,0,1
41969000,41969000,1310988,-0.007456851,0.007456851,0.0,24.670027,0,1
42972000,42972000,1310988,-0.004261058,-0.007989483,0.0,24.669966,0,1
43963000,43963000,1310988,0.007456851,0.00479369,0.0,24.669954,0,1
44967000,44967000,1310988,0.08468852,0.008522116,-0.020772656,24.670605,0,1
45957000,45957000,1310988,-0.023435818,-0.007456851,0.006924219,24.674406,0,1
46964000,46964000,1310988,0.002130529,-0.007456851,0.0,24.675526,0,1
47968000,47968000,1310988,0.0,0.0,0.0,24.675474,0,1
48964000,48964000,1310988,0.0,0.0,0.0,24.675474,0,1
49965000,49965000,1310988,0.0,0.0,0.0,24.675474,0,1
