timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5004000,0.0,0.0,0.0,1
5104000,0.0,0.0,0.0,1
6000000,0.0,0.0,0.0,1
7000000,0.0,0.0,0.0,1
8000000,0.0,0.0,0.0,1
9004000,0.0,0.0,0.0,1
9908000,0.0,0.0,0.0,1
10925000,0.0,0.0,0.0,1
11928000,0.0,0.0,0.0,1
12932000,0.0,0.0,0.0,1
13940000,0.0,0.0,0.0,1
14944000,0.0,0.0,0.0,1
15944000,0.0,0.0,0.0,1
16956000,0.0,0.0,0.0,1
17964000,0.0,0.0,0.0,1
18964000,0.0,0.0,0.0,1
19975000,0.0,0.0,0.0,1
20076000,0.0,0.0,0.0,1
42424000,0.0,0.0,0.0,1
42524000,0.0,0.0,0.0,1
