timestamp,error_count,differential_pressure_raw_pa,differential_pressure_filtered_pa,temperature,device_id
1000000,0,0.1957627,0.1957627,24.675455,0
2000000,0,-0.2877997,-0.2877997,24.675455,0
3000000,0,0.59095263,0.59095263,24.675455,0
4000000,0,-0.16704775,-0.16704775,24.675455,0
5004000,0,-0.31172827,-0.31172827,24.675455,0
6000000,0,-0.081290536,-0.081290536,24.675455,0
7000000,0,-0.61426693,-0.61426693,24.675455,0
8000000,0,-0.033297732,-0.033297732,24.675455,0
9004000,0,-0.037036046,-0.037036046,24.675455,0
10004000,0,-0.53815657,-0.53815657,24.675455,0
11004000,0,0.13521445,0.13521445,24.675455,0
12000000,0,-0.056466326,-0.056466326,24.675455,0
13000000,0,-0.14823484,-0.14823484,24.675455,0
14000000,0,0.20029408,0.20029408,24.675455,0
15000000,0,-0.09532725,-0.09532725,24.675455,0
16000000,0,-0.43617854,-0.43617854,24.675455,0
17000000,0,0.3385982,0.3385982,24.675455,0
17992000,0,-0.634043,-0.634043,24.675455,0
19000000,0,-0.075688146,-0.075688146,24.675455,0
20000000,0,-0.5814153,-0.5814153,24.675457,0
21000000,0,0.15925212,0.15925212,24.675432,0
22000000,0,-0.19237795,-0.19237795,24.673086,0
23000000,0,0.44226226,0.44226226,24.671541,0
24000000,0,-0.6279844,-0.6279844,24.670677,0
25000000,0,-0.21370731,-0.21370731,24.670927,0
26000000,0,-0.2713964,-0.2713964,24.671024,0
27000000,0,0.2703111,0.2703111,24.670715,0
28000000,0,0.1078141,0.1078141,24.670248,0
29000000,0,0.06329329,0.06329329,24.67009,0
30000000,0,0.5855762,0.5855762,24.66992,0
31004000,0,0.30249906,0.30249906,24.669832,0
32000000,0,0.28765026,0.28765026,24.66986,0
33004000,0,0.0047583273,0.0047583273,24.669844,0
34000000,0,-0.09666983,-0.09666983,24.669867,0
35004000,0,0.49556243,0.49556243,24.669943,0
36000000,0,0.0588778,0.0588778,24.669851,0
37004000,0,-0.548911,-0.548911,24.670002,0
38004000,0,0.18115085,0.18115085,24.670341,0
39004000,0,-0.12094519,-0.12094519,24.670626,0
40000000,0,-0.10384694,-0.10384694,24.670887,0
41000000,0,-0.118990764,-0.118990764,24.671139,0
42000000,0,-0.56218904,-0.56218904,24.671314,0
42996000,0,-0.4067748,-0.4067748,24.676582,0
