timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2000000,138.72266,90.31423,0,103,8723,1024000,0,3,255
3000000,185.99902,73.34346,0,214,8487,1024000,0,3,255
4000000,232.87598,65.85859,0,318,9757,1024000,0,3,255
5004000,281.583,62.02269,0,416,8403,1024000,0,3,255
6004000,339.0537,61.201027,0,520,288,1024000,0,3,255
7004000,390.40527,59.694996,0,628,405,1024000,0,3,255
8008000,442.40918,58.64385,0,739,401,1024000,0,3,255
9008000,495.7744,58.02603,0,846,104,1024000,0,3,255
10008000,548.5488,57.475777,0,937,248,1024000,0,3,255
11008000,604.91504,57.370544,0,1041,104,1024000,0,3,255
12008000,664.94824,57.601196,0,1150,367,1024000,0,3,255
13008000,725.26465,57.817654,0,1246,367,1024000,0,3,255
14012000,787.8662,58.153694,0,1339,541,1024000,0,3,255
15012000,847.7334,58.271473,0,1432,607,1024000,0,3,255
16012000,907.7051,58.380825,0,1519,607,1024000,0,3,255
17012000,967.94824,58.493366,0,1602,724,1024000,0,3,255
18012000,1029.2275,58.652126,0,1695,645,1024000,0,3,255
19012000,1089.0566,58.715584,0,1782,745,1024000,0,3,255
20012000,1146.0645,58.628223,0,1879,742,1024000,0,3,255
21012000,1209.0078,58.838226,0,1980,666,1024000,0,3,255
22016000,1273.2021,59.075825,0,2078,958,1024000,0,3,255
23016000,1336.625,59.26858,0,2189,1050,1024000,0,3,255
24016000,1399.8516,59.43663,0,2274,1075,1024000,0,3,255
25020000,1463.1924,59.585938,0,2375,1410,1024000,0,3,255
26020000,1522.999,59.594578,0,2470,1077,1024000,0,3,255
27020000,1581.749,59.56277,0,2562,1462,1024000,0,3,255
28020000,1642.0898,59.59101,0,2660,1285,1024000,0,3,255
29020000,1704.957,59.705738,0,2757,1591,1024000,0,3,255
30020000,1769.0205,59.85318,0,2854,1325,1024000,0,3,255
31020000,1828.5137,59.841396,0,2948,1448,1024000,0,3,255
32020000,1891.4062,59.938084,0,3047,1478,1024000,0,3,255
33020000,1949.5547,59.883114,0,3149,1532,1024000,0,3,255
34020000,2009.4199,59.88258,0,3235,1980,1024000,0,3,255
35027000,2069.9668,59.889675,0,3330,2058,1024000,0,3,255
36028000,2130.039,59.893124,0,3439,1702,1024000,0,3,255
37028000,2188.626,59.8574,0,3545,2489,1024000,0,3,255
38028000,2251.6904,59.942776,0,3642,2460,1024000,0,3,255
39028000,2314.4346,60.01542,0,3737,2306,1024000,0,3,255
40028000,2377.6035,60.095127,0,3826,2501,1024000,0,3,255
41028000,2439.1406,60.130672,0,3929,1847,1024000,0,3,255
42028000,2499.496,60.136086,0,4031,2254,1024000,0,3,255
