timestamp,rtl_time_s,rtl_limit_fraction
11016000,0.0,0.0
12016000,0.037653342,4.1837047e-05
13020000,0.0674646,7.496067e-05
14024000,0.040900506,4.544501e-05
15044000,0.08630155,9.589062e-05
16052000,0.15674184,0.00017415761
17064000,0.1369165,0.00015212946
18072000,0.04991982,5.5466473e-05
19084000,0.15246055,0.00016940062
20112000,0.12344907,0.00013716564
21120000,0.030173011,3.352557e-05
22124000,0.4654499,0.00051716657
23144000,0.6933142,0.0007703491
24152000,0.8678347,0.0009642608
25164000,0.8222187,0.0009135764
26184000,0.796329,0.0008848101
27192000,0.8200257,0.0009111397
28204000,0.8884679,0.0009871866
29204000,0.8842779,0.000982531
30244000,0.96337056,0.0010704118
31252000,1.0471653,0.001163517
32272000,1.1097897,0.0012330997
33272000,1.0151101,0.0011279002
34272000,1.0295742,0.0011439713
35272000,1.0627618,0.0011808465
36295000,1.0507082,0.0011674536
37344000,1.0469874,0.0011633193
38352000,0.94114083,0.001045712
39364000,0.91583866,0.0010175986
40384000,0.87220275,0.0009691142
41404000,0.8214448,0.0009127165
42424000,0.54360557,0.0006040062
