timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
508000,inf,0,1,1,1,0,0,1,1,0,1
1516000,inf,0,1,1,1,0,0,1,0,0,1
2516000,inf,0,1,1,1,0,0,1,0,0,1
3524000,inf,0,1,1,1,0,0,1,0,0,1
4533000,inf,0,1,1,1,0,0,1,0,0,1
5539000,inf,0,1,1,1,0,0,1,0,0,1
6543000,inf,0,1,1,1,0,0,1,0,0,1
7544000,inf,0,1,1,1,0,0,1,0,0,1
8544000,inf,0,1,1,1,0,0,1,0,0,1
9548000,inf,0,1,1,1,0,0,1,0,0,1
10552000,inf,0,1,1,1,0,0,1,0,0,1
11052000,inf,0,1,1,1,1,1,1,0,0,1
12056000,inf,0,1,1,1,1,1,1,0,0,1
13064000,inf,0,1,1,1,1,1,1,0,0,1
14064000,inf,0,1,1,1,1,1,1,0,0,1
15072000,inf,0,1,1,1,1,1,1,0,0,1
16072000,inf,0,1,1,1,1,1,1,0,0,1
17072000,inf,0,1,1,1,1,1,1,0,0,1
17772000,inf,0,1,1,1,0,0,1,0,0,1
18772000,inf,0,1,1,1,0,0,1,0,0,1
19404000,inf,0,1,1,1,1,0,1,0,0,1
20124000,inf,0,1,0,0,1,0,1,0,0,1
20132000,inf,0,0,0,0,1,0,1,0,0,1
21136000,inf,0,0,0,0,1,0,0,0,0,1
22144000,inf,0,0,0,0,1,0,0,0,0,1
23144000,inf,0,0,0,0,1,0,0,0,0,1
24144000,inf,0,0,0,0,1,0,0,0,0,1
25124000,inf,0,0,0,0,0,0,0,0,0,1
26128000,inf,0,0,0,0,0,0,0,0,0,1
27128000,inf,0,0,0,0,0,0,0,0,0,1
28132000,inf,0,0,0,0,0,0,0,0,0,1
29132000,inf,0,0,0,0,0,0,0,0,0,1
30132000,inf,0,0,0,0,0,0,0,0,0,1
31132000,inf,0,0,0,0,0,0,0,0,0,1
32132000,inf,0,0,0,0,0,0,0,0,0,1
33136000,inf,0,0,0,0,0,0,0,0,0,1
34144000,inf,0,0,0,0,0,0,0,0,0,1
35148000,inf,0,0,0,0,0,0,0,0,0,1
36152000,inf,0,0,0,0,0,0,0,0,0,1
37152000,inf,0,0,0,0,0,0,0,0,0,1
38152000,inf,0,0,0,0,0,0,0,0,0,1
39152000,inf,0,0,0,0,0,0,0,0,0,1
40152000,inf,0,0,0,0,0,0,0,0,0,1
41156000,inf,0,0,0,0,0,0,0,0,0,1
42163000,inf,0,0,0,0,0,0,1,1,0,1
42364000,inf,1,1,1,1,0,0,1,1,0,1
42412000,inf,0,1,1,1,0,0,1,1,0,1
