timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
740000,740000,0.0,0.0,0.0048318156,1.110223e-16,7.659942e-05,6.1281025e-07,512,0,0.70622146,3.5000029,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
752000,752000,0.0,0.0,0.00507628,1.110223e-16,0.00018841986,2.6564016e-06,512,0,0.7097526,3.5000114,0.0,nan,nan,1.1754944e-38,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
944000,944000,0.0,0.0,0.005197211,1.110223e-16,0.000800389,0.002149295,512,0,0.6306503,1.5657272,0.0,nan,nan,0.0012449808,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1144000,1144000,0.0,0.0,0.007847049,1.110223e-16,0.00032926118,0.00050766626,512,0,1.2583693,1.2404153,0.0,nan,nan,0.00034758213,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1336000,1336000,0.0,0.0,0.009778256,1.110223e-16,9.636162e-05,0.0064898683,512,0,0.96038157,1.0173261,0.0,nan,nan,0.0010994821,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1539000,1539000,0.0,0.0,0.009725905,1.110223e-16,0.00030285306,0.0052825455,512,0,0.8470079,0.8906582,0.0,nan,nan,0.0015212655,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1744000,1744000,0.0,0.0,0.012033388,1.110223e-16,0.00024588965,0.0020920788,512,0,0.7599285,0.8122392,0.0,nan,nan,0.0033066403,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
1940000,1940000,0.0,0.0,0.013082526,8.916479e-15,0.00047913846,0.0019864093,512,0,0.6990587,0.7629204,0.0,nan,nan,0.0028110093,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2144000,2144000,0.0,0.0,0.013847312,3.2092574e-14,0.00044845417,0.0013207796,512,0,0.6681902,0.7331571,0.0,nan,nan,0.0006640399,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2340000,2340000,0.0,0.0,0.012170591,5.5254524e-14,0.00026250537,0.00027303887,512,0,0.65956074,0.7173813,0.0,nan,nan,0.0014523056,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2540000,2540000,0.0,0.0,0.01243258,2.1040162e-13,0.0013510361,0.003941844,512,0,0.66759604,0.7117357,0.0,nan,nan,0.0016591897,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2748000,2748000,0.0,0.0,0.013055502,1.92534e-13,0.00059018284,0.00065943506,512,0,0.6837724,0.7166286,0.0,nan,nan,0.0011570759,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
2939000,2939000,0.0,0.0,0.013206328,4.867081e-13,0.00092173927,0.0014343113,512,0,0.66372645,0.7353156,0.0,nan,nan,0.002222181,0.0,0.0,0.0,0.0,1310988,1310988,6620172,197644,0,0,228,1,0,1,0,1,0,0,0,0,0,0,0
