timestamp,param5,param6,param1,param2,param3,param4,param7,command,target_system,target_component,source_system,source_component,confirmation,from_external
16900000,0.0,0.0,33.0,4.0,3.0,0.0,0.0,176,1,0,0,0,0,1
17648000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
17756000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
17864000,0.0,0.0,33.0,6.0,0.0,0.0,0.0,176,1,0,0,0,0,1
18372000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18372000,0.0,0.0,1.0,0.0,0.0,0.0,0.0,400,1,0,0,0,0,1
18372000,0.0,0.0,2.0,1.0,0.0,0.0,666.0,183,1,0,0,0,0,1
19396000,-1.0,0.0,2.0,3.0,-0.049312904,-0.019055648,666.0,183,1,0,0,0,0,1
24420000,0.0,0.0,2.0,3.0,0.0,0.0,777.0,183,1,0,0,0,0,1
24436000,0.0,0.0,2.0,6.0,0.0,0.0,666.0,183,1,0,0,0,0,1
29448000,0.0,0.0,2.0,6.0,0.0,0.0,777.0,183,1,0,0,0,0,1
29468000,0.0,0.0,2.0,8.0,0.0,0.0,666.0,183,1,0,0,0,0,1
39476000,0.0,0.0,2.0,8.0,0.0,0.0,777.0,183,1,0,0,0,0,1
42008000,0.0,0.0,0.0,21196.0,0.0,0.0,0.0,400,1,0,0,0,0,1
42520000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92,1,0,0,0,0,1
