timestamp,load,ram_usage
1508000,0.0,0.6476431
2008000,0.0,0.6483057
2508000,0.0,0.6481021
3008000,0.0,0.6487417
3508000,0.0,0.6492646
4008000,0.0,0.6495021
4508000,0.0,0.6497495
5008000,0.0,0.6496524
5512000,0.0,0.6492438
6008000,0.0,0.64859605
6508000,0.0,0.6486271
7008000,0.0,0.64830667
7508000,0.0,0.64822125
8008000,0.0,0.64784324
8508000,0.0,0.648221
9008000,0.0,0.6481171
9508000,0.02,0.6481776
10008000,0.0,0.64799386
10511000,0.0,0.6480435
11008000,0.0,0.6478534
11508000,0.0,0.648143
12008000,0.0,0.64838606
12508000,0.0,0.6484227
13008000,0.0,0.6484177
13508000,0.0,0.64839137
14012000,0.0,0.6483809
14508000,0.0,0.64839244
15008000,0.0,0.6483851
15512000,0.0,0.6483928
16008000,0.0,0.64872646
16508000,0.0,0.64886767
17008000,0.0,0.648916
17508000,0.04,0.6489534
18008000,0.0,0.64900124
18512000,0.0,0.6490272
19008000,0.0,0.6490343
19508000,0.0,0.64908725
20008000,0.0,0.6493978
20508000,0.02,0.6493896
21008000,0.0,0.6493675
21508000,0.0,0.64936423
22008000,0.0,0.65378463
22508000,0.0,0.6539231
23008000,0.0,0.65411526
23508000,0.0,0.6542454
24008000,0.0,0.6549482
24508000,0.0,0.6558571
25008000,0.0,0.65580577
25508000,0.0,0.6557853
26008000,0.0,0.6557388
26508000,0.0,0.6554959
27008000,0.04,0.655497
27508000,0.0,0.65555435
28008000,0.0,0.6555182
28508000,0.0,0.6555482
29008000,0.0,0.6555327
29508000,0.0,0.65552175
30012000,0.0,0.65585554
30508000,0.0,0.6559913
31012000,0.0,0.6558096
31508000,0.04,0.6554435
32008000,0.0,0.65525824
32512000,0.0,0.65561056
33008000,0.0,0.65551853
33508000,0.0,0.65562916
34008000,0.0,0.6556399
34508000,0.0,0.6553885
35008000,0.0,0.6553445
35508000,0.0,0.6553161
36008000,0.0,0.6553107
36512000,0.0,0.6553016
37008000,0.0,0.6549379
37508000,0.0,0.6556359
38008000,0.0,0.6556055
38508000,0.0,0.6558182
39012000,0.0,0.65581226
39508000,0.0,0.65566623
40012000,0.0,0.6556661
40508000,0.0,0.65586984
41008000,0.02,0.6555694
41508000,0.0,0.655481
42008000,0.0,0.6555202
42508000,0.0,0.6558269
43008000,0.0,0.6555553
