timestamp,hpos_drift_rate,vpos_drift_rate,hspd,blocked
5003000,0.0,0.0,0.0,1
5098000,0.0,0.0,0.0,1
5933000,0.0,0.0,0.0,1
6939000,0.0,0.0,0.0,1
7946000,0.0,0.0,0.0,1
8962000,0.0,0.0,0.0,1
9975000,0.0,0.0,0.0,1
10984000,0.0,0.0,0.0,1
11996000,0.0,0.0,0.0,1
12916000,0.0,0.0,0.0,1
13935000,0.0,0.0,0.0,1
14956000,0.0,0.0,0.0,1
15968000,0.0,0.0,0.0,1
16986000,0.0,0.0,0.0,1
17987000,0.0,0.0,0.0,1
18999000,0.0,0.0,0.0,1
19908000,0.0,0.0,0.0,1
20928000,0.0,0.0,0.0,1
21938000,0.0,0.0,0.0,1
22043000,0.0,0.0,0.0,1
43603000,0.0,0.0,0.0,1
43704000,0.0,0.0,0.0,1
44614000,0.0,0.0,0.0,1
45519000,0.0,0.0,0.0,1
