timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
507000,inf,0,1,1,1,0,0,1,1,0,1
1515000,inf,0,1,1,1,0,0,1,0,0,1
2519000,inf,0,1,1,1,0,0,1,0,0,1
3519000,inf,0,1,1,1,0,0,1,0,0,1
4530000,inf,0,1,1,1,0,0,1,0,0,1
5536000,inf,0,1,1,1,0,0,1,0,0,1
6543000,inf,0,1,1,1,0,0,1,0,0,1
7543000,inf,0,1,1,1,0,0,1,0,0,1
8548000,inf,0,1,1,1,0,0,1,0,0,1
9552000,inf,0,1,1,1,0,0,1,0,0,1
10555000,inf,0,1,1,1,0,0,1,0,0,1
11124000,inf,0,1,1,1,1,1,1,0,0,1
12132000,inf,0,1,1,1,1,1,1,0,0,1
13132000,inf,0,1,1,1,1,1,1,0,0,1
14136000,inf,0,1,1,1,1,1,1,0,0,1
15146000,inf,0,1,1,1,1,1,1,0,0,1
16146000,inf,0,1,1,1,1,1,1,0,0,1
17158000,inf,0,1,1,1,1,1,1,0,0,1
18167000,inf,0,1,1,1,1,1,1,0,0,1
18776000,inf,0,1,1,1,0,0,1,0,0,1
19778000,inf,0,1,1,1,0,0,1,0,0,1
20784000,inf,0,1,1,1,0,0,1,0,0,1
21347000,inf,0,1,1,1,1,0,1,0,0,1
22096000,inf,0,1,0,0,1,0,1,0,0,1
22104000,inf,0,0,0,0,1,0,1,0,0,1
23108000,inf,0,0,0,0,1,0,0,0,0,1
24116000,inf,0,0,0,0,1,0,0,0,0,1
25116000,inf,0,0,0,0,1,0,0,0,0,1
26127000,inf,0,0,0,0,1,0,0,0,0,1
27106000,inf,0,0,0,0,0,0,0,0,0,1
28116000,inf,0,0,0,0,0,0,0,0,0,1
29120000,inf,0,0,0,0,0,0,0,0,0,1
30126000,inf,0,0,0,0,0,0,0,0,0,1
31139000,inf,0,0,0,0,0,0,0,0,0,1
32147000,inf,0,0,0,0,0,0,0,0,0,1
33152000,inf,0,0,0,0,0,0,0,0,0,1
34163000,inf,0,0,0,0,0,0,0,0,0,1
35172000,inf,0,0,0,0,0,0,0,0,0,1
36179000,inf,0,0,0,0,0,0,0,0,0,1
37187000,inf,0,0,0,0,0,0,0,0,0,1
38191000,inf,0,0,0,0,0,0,0,0,0,1
39196000,inf,0,0,0,0,0,0,0,0,0,1
40199000,inf,0,0,0,0,0,0,0,0,0,1
41084000,inf,0,0,0,0,1,1,0,1,0,1
42084000,inf,0,0,0,0,1,1,0,0,0,1
42879000,inf,0,1,0,0,1,1,1,0,0,1
43242000,inf,0,1,1,0,1,1,1,0,0,1
43582000,inf,0,1,1,1,1,1,1,0,0,1
44586000,inf,0,1,1,1,1,1,1,0,0,1
45591000,inf,0,1,1,1,1,1,1,0,0,1
