timestamp,timestamp_sample,device_id,error_count,pressure,temperature
61821424,61821414,3997730,0,1007.43,59.26
61831446,61831436,3997730,0,1007.38995,59.26
61921687,61921677,3997730,0,1007.43,59.26
62021997,62021987,3997730,0,1007.38,59.26
62122252,62122242,3997730,0,1007.43,59.27
62222529,62222519,3997730,0,1007.43,59.27
62322797,62322784,3997730,0,1007.41,59.27
62423193,62423183,3997730,0,1007.45996,59.28
62523467,62523457,3997730,0,1007.45996,59.28
62623796,62623783,3997730,0,1007.43,59.289997
62714061,62714051,3997730,0,1007.42,59.289997
62804347,62804335,3997730,0,1007.45996,59.289997
62914677,62914667,3997730,0,1007.52997,59.289997
63004906,63004895,3997730,0,1007.48,59.289997
63115214,63115203,3997730,0,1007.44995,59.28
63205427,63205414,3997730,0,1007.47,59.28
63315790,63315780,3997730,0,1007.45996,59.27
63406111,63406101,3997730,0,1007.44,59.27
63516455,63516379,3997730,0,1007.47,59.27
63606664,63606652,3997730,0,1007.44,59.26
63717009,63716999,3997730,0,1007.44995,59.26
63807256,63807246,3997730,0,1007.47,59.25
63917614,63917604,3997730,0,1007.41,59.25
64007921,64007911,3997730,0,1007.45996,59.239998
64118216,64118206,3997730,0,1007.45996,59.239998
64208475,64208465,3997730,0,1007.41,59.23
64318809,64318798,3997730,0,1007.41,59.23
64409061,64409051,3997730,0,1007.44,59.23
64519406,64519396,3997730,0,1007.42,59.219997
64609672,64609662,3997730,0,1007.43,59.219997
64720031,64720019,3997730,0,1007.47,59.21
64810250,64810240,3997730,0,1007.41,59.21
64920590,64920578,3997730,0,1007.44995,59.21
65010846,65010836,3997730,0,1007.47,59.21
65121191,65121181,3997730,0,1007.5,59.199997
65211542,65211533,3997730,0,1007.45996,59.199997
65321809,65321799,3997730,0,1007.43,59.199997
65412084,65412074,3997730,0,1007.39996,59.19
65522377,65522365,3997730,0,1007.37,59.18
65612578,65612568,3997730,0,1007.45996,59.18
65722901,65722891,3997730,0,1007.49,59.18
65813144,65813134,3997730,0,1007.45996,59.18
65923447,65923437,3997730,0,1007.44,59.17
66013757,66013747,3997730,0,1007.48,59.17
66113988,66113978,3997730,0,1007.45996,59.16
66214251,66214240,3997730,0,1007.49,59.17
66314583,66314510,3997730,0,1007.42,59.149998
66414836,66414826,3997730,0,1007.44,59.149998
66515165,66515155,3997730,0,1007.48,59.14
66615389,66615379,3997730,0,1007.49,59.14
66715681,66715671,3997730,0,1007.47,59.129997
66815998,66815988,3997730,0,1007.48,59.129997
66916249,66916239,3997730,0,1007.50995,59.109997
67016592,67016582,3997730,0,1007.50995,59.109997
67116924,67116912,3997730,0,1007.55,59.09
67217234,67217222,3997730,0,1007.55,59.079998
67317566,67317556,3997730,0,1007.57,59.07
67417859,67417845,3997730,0,1007.58997,59.05
67518154,67518144,3997730,0,1007.62,59.03
67618412,67618402,3997730,0,1007.67,59.01
67718661,67718651,3997730,0,1007.70996,58.989998
67818930,67818920,3997730,0,1007.81,58.96
67919261,67919251,3997730,0,1007.85,58.94
68019554,68019480,3997730,0,1007.89996,58.92
68119809,68119799,3997730,0,1007.73,58.89
68220135,68220125,3997730,0,1007.57996,58.87
68320403,68320389,3997730,0,1007.6,58.84
68420657,68420644,3997730,0,1007.52997,58.82
68520978,68520968,3997730,0,1007.43,58.789997
68621242,68621231,3997730,0,1007.38,58.77
68721525,68721515,3997730,0,1007.38995,58.73
68821810,68821801,3997730,0,1007.32,58.71
68922083,68922073,3997730,0,1007.32,58.68
