timestamp,lat,lon,alt,x,y,z,yaw,valid_alt,valid_hpos,valid_lpos,manual_home
61552443,0.0,0.0,0.0,0.029990762,-0.026898071,-0.068757966,0.1014901,0,0,1,0
67499758,0.0,0.0,0.0,0.03111741,-0.024975074,-0.07516873,0.102163486,0,0,1,0
90489714,0.0,0.0,0.0,0.5201292,0.691794,-0.078125566,-0.0073164715,0,0,1,0
