timestamp,timestamp_sample,switch_changes,mode_slot,arm_switch,return_switch,loiter_switch,offboard_switch,kill_switch,gear_switch,transition_switch,mode_switch,man_switch,acro_switch,stab_switch,posctl_switch
35531721,35515699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
36539740,36523699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
37547725,37531698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
38555818,38539698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
39563728,39547698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
40571721,40555698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
41579722,41563698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
42583722,42567708,1,1,0,0,0,3,3,0,3,0,0,0,0,0
43591835,43575699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
44599722,44583699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
45607725,45591699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
46615722,46599701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
47623722,47607698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
48631721,48615700,1,1,0,0,0,3,3,0,3,0,0,0,0,0
49639723,49623698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
50647787,50631698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
51655722,51639699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
52663726,52647698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
53671722,53655699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
54679726,54663698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
55687723,55671701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
56695728,56679698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
57703726,57687698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
58711723,58695699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
59719721,59703698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
60727749,60711701,1,1,0,0,0,3,3,0,3,0,0,0,0,0
61735888,61719699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
62743723,62727703,1,1,0,0,0,3,3,0,3,0,0,0,0,0
63751767,63735728,1,1,0,0,0,3,3,0,3,0,0,0,0,0
64759758,64743698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
65767762,65751699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
66775723,66759698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
67779725,67763698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
68783723,68767699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
69791723,69775698,1,1,0,0,0,3,3,0,3,0,0,0,0,0
70799729,70783699,1,1,0,0,0,3,3,0,3,0,0,0,0,0
