timestamp,load,ram_usage
35851800,0.27315146,0.27887857
36351804,0.44189537,0.34179068
36851802,0.37948906,0.34044233
37351802,0.36465383,0.34044233
37851798,0.34340405,0.34044233
38351800,0.342238,0.34044233
38851802,0.34909803,0.34044233
39351804,0.34274393,0.33702213
39851802,0.33992004,0.33702213
40351800,0.345244,0.33702213
40851800,0.345118,0.33702213
41351803,0.341084,0.33702213
41851799,0.34323198,0.33702213
42351815,0.3403418,0.33702213
42851802,0.34517437,0.33702213
43352101,0.34049302,0.33702213
43851830,0.34394377,0.33702213
44351816,0.33906084,0.33702213
44851815,0.3365001,0.33702213
45352083,0.3524552,0.33702213
45851845,0.34682882,0.33702213
46351800,0.34581077,0.33702213
46851800,0.348938,0.33702213
47351799,0.34420067,0.33702213
47851799,0.3446313,0.33702213
48351834,0.3455631,0.33702213
48851801,0.34529746,0.33702213
49351866,0.3437953,0.33702213
49851799,0.34371406,0.33702213
50352143,0.35247093,0.33702213
50851800,0.3476758,0.33702213
51351801,0.34072798,0.33702213
51851816,0.35009992,0.33702213
52352197,0.34929007,0.33702213
52851803,0.34315318,0.33702213
53352047,0.34010732,0.33702213
53851799,0.34770638,0.33702213
54352272,0.33943695,0.33702213
54851801,0.3353032,0.33702213
55351991,0.33788496,0.33702213
55851803,0.33601236,0.33702213
56351801,0.33366603,0.33702213
56851813,0.34051913,0.33702213
57351802,0.34173685,0.33702213
57851798,0.34229207,0.33702213
58351892,0.33930624,0.33702213
58851842,0.3389212,0.33702213
59352041,0.3423211,0.33702213
59851801,0.34260577,0.33702213
60351801,0.3438546,0.33702213
60851831,0.345268,0.33702213
61351799,0.34340006,0.33702213
61851800,0.3449046,0.33702213
62351799,0.3424167,0.33702213
62851799,0.34424,0.33702213
63351799,0.34497797,0.33702213
63851800,0.34076202,0.33702213
64351801,0.34495002,0.33702213
64851799,0.34138602,0.33702213
65351820,0.34835684,0.3376634
65851801,0.35128725,0.3376634
66351803,0.348612,0.3376634
66851836,0.34491116,0.3376634
67351803,0.34815568,0.3376634
67851805,0.3431127,0.3376634
68351799,0.34414667,0.3376634
68851802,0.3438087,0.3376634
69351800,0.3505233,0.3376634
69851799,0.339036,0.3376634
70351801,0.36589128,0.3376634
70851800,0.37111002,0.3376634
