timestamp,total_written_kb,write_rate_kb_s,dropouts,message_gaps,buffer_used_bytes,buffer_size_bytes,type,backend,num_messages
2001000,134.66309,90.49939,0,79,8332,1024000,0,3,255
3001000,179.99023,72.343346,0,176,8024,1024000,0,3,255
4004000,225.74121,64.663765,0,264,8065,1024000,0,3,255
5008000,279.15625,62.10373,0,340,248,1024000,0,3,255
6009000,326.15332,59.34376,0,435,603,1024000,0,3,255
7012000,375.2207,57.735146,0,507,604,1024000,0,3,255
8016000,426.20703,56.804882,0,590,764,1024000,0,3,255
9017000,479.62012,56.399357,0,647,1225,1024000,0,3,255
10018000,531.1494,55.881054,0,729,1611,1024000,0,3,255
11021000,584.7422,55.647335,0,830,1315,1024000,0,3,255
12021000,644.2168,55.979908,0,930,3103,1024000,0,3,255
13024000,702.8994,56.18251,0,1026,2792,1024000,0,3,255
14025000,759.4082,56.2025,0,1121,1953,1024000,0,3,255
15025000,814.0293,56.09353,0,1224,1753,1024000,0,3,255
16030000,872.45996,56.226074,0,1333,1839,1024000,0,3,255
17033000,933.2842,56.494198,0,1435,1987,1024000,0,3,255
18036000,990.6875,56.536407,0,1519,1799,1024000,0,3,255
19038000,1048.8379,56.61743,0,1629,2287,1024000,0,3,255
20042000,1108.916,56.78304,0,1736,2979,1024000,0,3,255
21042000,1168.9473,56.94127,0,1842,2662,1024000,0,3,255
22044000,1228.5068,57.057587,0,1954,2651,1024000,0,3,255
23044000,1286.9541,57.119263,0,2069,2601,1024000,0,3,255
24048000,1345.0957,57.152992,0,2156,2083,1024000,0,3,255
25048000,1401.2725,57.113205,0,2260,2051,1024000,0,3,255
26049000,1459.4707,57.153458,0,2360,2174,1024000,0,3,255
27053000,1519.0723,57.237087,0,2481,2225,1024000,0,3,255
28053000,1579.4844,57.352375,0,2584,2101,1024000,0,3,255
29053000,1640.6709,57.486713,0,2679,2255,1024000,0,3,255
30054000,1698.9512,57.511635,0,2790,3219,1024000,0,3,255
31056000,1760.3818,57.63618,0,2897,3074,1024000,0,3,255
32061000,1819.5576,57.675846,0,2998,3411,1024000,0,3,255
33062000,1879.0391,57.72955,0,3107,2358,1024000,0,3,255
34065000,1936.3096,57.71071,0,3211,3210,1024000,0,3,255
35065000,1993.9082,57.707462,0,3320,2583,1024000,0,3,255
36068000,2050.4473,57.66973,0,3417,3502,1024000,0,3,255
37069000,2108.0488,57.666286,0,3523,3274,1024000,0,3,255
38069000,2166.2812,57.681362,0,3623,2688,1024000,0,3,255
39073000,2223.5186,57.66386,0,3734,2817,1024000,0,3,255
40074000,2280.1875,57.637253,0,3825,3022,1024000,0,3,255
41076000,2338.5596,57.652527,0,3936,3250,1024000,0,3,255
42077000,2396.54,57.659035,0,4044,3317,1024000,0,3,255
43078000,2454.496,57.664654,0,4147,2725,1024000,0,3,255
