timestamp,timestamp_sample,device_id,error_count,pressure,temperature
1000000,1000000,6620172,0,1007.2752,24.675455
2000000,2000000,6620172,0,1007.27344,24.675455
2997000,2997000,6620172,0,1007.27985,24.675455
4000000,4000000,6620172,0,1007.2677,24.675455
5005000,5005000,6620172,0,1007.2694,24.675455
6001000,6001000,6620172,0,1007.26385,24.675455
7001000,7001000,6620172,0,1007.26886,24.675455
8004000,8004000,6620172,0,1007.266,24.675455
9000000,9000000,6620172,0,1007.273,24.675455
10001000,10001000,6620172,0,1007.28015,24.675455
11000000,11000000,6620172,0,1007.27344,24.675455
12001000,12001000,6620172,0,1007.2666,24.675455
13007000,13007000,6620172,0,1007.25867,24.675455
14006000,14006000,6620172,0,1007.25555,24.675455
15004000,15004000,6620172,0,1007.2599,24.675455
16001000,16001000,6620172,0,1007.2525,24.675455
17004000,17004000,6620172,0,1007.26843,24.675455
18003000,18003000,6620172,0,1007.27234,24.675455
19007000,19007000,6620172,0,1007.25385,24.675455
20004000,20004000,6620172,0,1007.2776,24.675455
21004000,21004000,6620172,0,1007.26117,24.675455
22003000,22003000,6620172,0,1007.25604,24.675459
23001000,23001000,6620172,0,1007.2599,24.675428
24003000,24003000,6620172,0,1007.23114,24.673203
25000000,25000000,6620172,0,1007.2046,24.671955
26003000,26003000,6620172,0,1007.1795,24.671127
27004000,27004000,6620172,0,1007.1894,24.670578
28001000,28001000,6620172,0,1007.18475,24.670599
29001000,29001000,6620172,0,1007.17053,24.670515
30004000,30004000,6620172,0,1007.169,24.670317
31000000,31000000,6620172,0,1007.10974,24.672062
32001000,32001000,6620172,0,1007.251,24.674833
33004000,33004000,6620172,0,1007.25116,24.675144
34004000,34004000,6620172,0,1007.2507,24.675394
35001000,35001000,6620172,0,1007.2645,24.675365
36000000,36000000,6620172,0,1007.2553,24.675386
37003000,37003000,6620172,0,1007.2729,24.675453
38007000,38007000,6620172,0,1007.2501,24.675362
39001000,39001000,6620172,0,1007.25604,24.675488
40000000,40000000,6620172,0,1007.2558,24.675415
41001000,41001000,6620172,0,1007.2709,24.675451
42008000,42008000,6620172,0,1007.2517,24.675455
43000000,43000000,6620172,0,1007.2661,24.675451
44003000,44003000,6620172,0,1007.27734,24.675457
45004000,45004000,6620172,0,1007.2556,24.675455
46003000,46003000,6620172,0,1007.2597,24.675457
