timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
515000,inf,0,1,1,1,0,0,1,1,0,1
1528000,inf,0,1,1,1,0,0,1,0,0,1
2528000,inf,0,1,1,1,0,0,1,0,0,1
3528000,inf,0,1,1,1,0,0,1,0,0,1
4530000,inf,0,1,1,1,0,0,1,0,0,1
5533000,inf,0,1,1,1,0,0,1,0,0,1
6541000,inf,0,1,1,1,0,0,1,0,0,1
7551000,inf,0,1,1,1,0,0,1,0,0,1
8552000,inf,0,1,1,1,0,0,1,0,0,1
9556000,inf,0,1,1,1,0,0,1,0,0,1
10559000,inf,0,1,1,1,0,0,1,0,0,1
11069000,inf,0,1,1,1,1,1,1,0,0,1
12069000,inf,0,1,1,1,1,1,1,0,0,1
13079000,inf,0,1,1,1,1,1,1,0,0,1
14087000,inf,0,1,1,1,1,1,1,0,0,1
15088000,inf,0,1,1,1,1,1,1,0,0,1
16092000,inf,0,1,1,1,1,1,1,0,0,1
17099000,inf,0,1,1,1,1,1,1,0,0,1
18103000,inf,0,1,1,1,1,1,1,0,0,1
19108000,inf,0,1,1,1,1,1,1,0,0,1
19125000,inf,0,1,1,1,0,0,1,0,0,1
20128000,inf,0,1,1,1,0,0,1,0,0,1
21133000,inf,0,1,1,1,0,0,1,0,0,1
21407000,inf,0,1,1,1,1,0,1,0,0,1
22141000,inf,0,1,0,0,1,0,1,0,0,1
22151000,inf,0,0,0,0,1,0,1,0,0,1
23161000,inf,0,0,0,0,1,0,0,0,0,1
24172000,inf,0,0,0,0,1,0,0,0,0,1
25176000,inf,0,0,0,0,1,0,0,0,0,1
26176000,inf,0,0,0,0,1,0,0,0,0,1
27148000,inf,0,0,0,0,0,0,0,0,0,1
28152000,inf,0,0,0,0,0,0,0,0,0,1
29156000,inf,0,0,0,0,0,0,0,0,0,1
30161000,inf,0,0,0,0,0,0,0,0,0,1
31168000,inf,0,0,0,0,0,0,0,1,0,1
32176000,inf,0,0,0,0,0,0,0,0,0,1
33181000,inf,0,0,0,0,0,0,0,0,0,1
34187000,inf,0,0,0,0,0,0,0,0,0,1
35191000,inf,0,0,0,0,0,0,0,0,0,1
36196000,inf,0,0,0,0,0,0,0,0,0,1
37204000,inf,0,0,0,0,0,0,0,0,0,1
38212000,inf,0,0,0,0,0,0,0,0,0,1
39212000,inf,0,0,0,0,0,0,0,0,0,1
40215000,inf,0,0,0,0,0,0,0,0,0,1
41215000,inf,0,0,0,0,1,1,0,0,0,1
42217000,inf,0,0,0,0,1,1,1,0,0,1
42421000,inf,0,1,0,0,1,1,1,0,0,1
43389000,inf,0,1,1,0,1,1,1,0,0,1
43725000,inf,0,1,1,1,1,1,1,0,0,1
44728000,inf,0,1,1,1,1,1,1,0,0,1
45728000,inf,0,1,1,1,1,1,1,0,0,1
46728000,inf,0,1,1,1,1,1,1,0,0,1
