timestamp,main_state_changes,main_state
559000,0,0
1064000,0,0
1523000,0,0
2029000,0,0
2541000,0,0
3049000,0,0
3559000,0,0
4059000,0,0
4301000,0,0
4816000,0,0
5319000,0,0
5819000,0,0
6325000,0,0
6827000,0,0
7338000,0,0
7844000,0,0
8351000,0,0
8860000,0,0
9364000,0,0
9864000,0,0
10369000,0,0
10880000,0,0
11049000,1,4
11551000,1,4
12057000,1,4
12563000,1,4
13063000,1,4
13563000,1,4
14068000,1,4
14575000,1,4
14769000,1,4
15272000,1,4
15385000,1,4
15637000,1,4
15764000,2,7
15928000,2,7
16441000,2,7
16456000,2,7
16521000,2,7
16639000,2,7
17144000,2,7
17653000,2,7
17752000,2,7
17763000,2,7
18263000,2,7
18764000,2,7
19269000,2,7
19769000,2,7
20276000,2,7
20780000,2,7
21289000,2,7
21796000,2,7
22297000,2,7
22804000,2,7
23087000,2,7
23121000,2,7
23229000,2,7
23240000,2,7
23743000,2,7
24249000,2,7
24760000,2,7
25271000,2,7
25776000,2,7
26284000,2,7
26399000,2,7
26487000,2,7
26991000,2,7
27496000,2,7
28000000,2,7
28509000,2,7
29024000,2,7
29524000,2,7
30025000,2,7
30532000,2,7
31035000,2,7
31536000,2,7
32036000,2,7
32545000,2,7
33048000,2,7
33552000,2,7
34057000,2,7
34559000,2,7
35064000,2,7
35571000,2,7
36080000,2,7
36552000,2,7
36768000,3,11
37273000,3,11
37784000,3,11
38295000,3,11
38796000,3,11
39311000,3,11
39823000,3,11
40329000,3,11
40829000,3,11
41339000,3,11
41821000,3,11
41937000,3,11
42453000,3,11
