timestamp,timestamp_sample,hover_thrust,hover_thrust_var,accel_innov,accel_innov_var,accel_innov_test_ratio,accel_noise_var,valid
24453000,24453000,0.5421877,0.00025677678,0.24650429,4.0065203,0.0016851522,3.905967,0
24461000,24461000,0.5418976,0.00025149717,0.25209624,3.9879766,0.0017706701,3.8909361,0
24548000,24548000,0.5395555,0.0002111553,0.23311049,3.8133261,0.0015833509,3.7307897,0
24651000,24651000,0.53735894,0.00017467937,0.1866531,3.622624,0.0010685743,3.5484486,0
24756000,24756000,0.53607476,0.00015183484,0.15333314,3.4370403,0.00076005486,3.370852,0
24844000,24844000,0.5352075,0.00013525678,0.13523945,3.2918289,0.00061734376,3.2284377,0
24956000,24956000,0.5342412,0.000118224714,0.11607775,3.1063058,0.00048196028,3.055596,0
25052000,25052000,0.5336387,0.000105629195,0.09778092,2.9605918,0.00035882872,2.914565,0
25157000,25157000,0.5332602,9.281014e-05,0.049226135,2.8118422,9.575424e-05,2.7676184,0
25244000,25244000,0.532872,8.400073e-05,0.086919606,2.6962094,0.00031134317,2.6513817,0
25353000,25353000,0.53220874,7.483747e-05,0.1057418,2.5534718,0.00048654142,2.5126016,0
25452000,25452000,0.5317256,6.7764275e-05,0.075861685,2.4257212,0.00026360984,2.3927603,0
25561000,25561000,0.53140515,6.10784e-05,0.057611354,2.2986934,0.0001604326,2.267366,0
25664000,25664000,0.5311316,5.579254e-05,0.055216998,2.1881375,0.0001548205,2.1548853,0
25756000,25756000,0.5308876,5.1164185e-05,0.043890785,2.0838895,0.00010271397,2.0590868,0
25860000,25860000,0.53079164,4.6717072e-05,-0.007447405,1.9865509,3.1021852e-06,1.955995,0
25956000,25956000,0.5308705,4.3474018e-05,-0.02623315,1.8879446,4.0501312e-05,1.8656183,0
26056000,26056000,0.53096706,4.0213454e-05,-0.013470293,1.8002995,1.1198679e-05,1.7758459,0
26148000,26148000,0.53111607,3.7481725e-05,0.07999882,1.7140989,0.00041484777,1.6973747,1
26253000,26253000,0.53044903,3.4737426e-05,0.16291776,1.6314884,0.0018076334,1.6121168,1
26359000,26359000,0.53003377,3.2048843e-05,0.047223598,1.5470701,0.00016016426,1.5298485,1
26451000,26451000,0.52998596,3.0280871e-05,0.005090314,1.4752034,1.9516176e-06,1.461848,1
