timestamp,saturation_status
1001000,1529
2004000,1529
2996000,1529
4007000,1533
5001000,1533
6001000,1533
7000000,1533
8001000,1533
9005000,1533
10004000,1533
11005000,1533
12005000,1533
13000000,1533
14000000,1533
15000000,1533
16005000,1533
17000000,1529
18004000,1533
19005000,1533
20001000,1
21001000,1
22001000,1
23000000,1
24000000,1
25001000,1
26000000,1
27003000,1
28005000,3
28993000,1
29996000,1
31001000,1
31997000,1
32999000,1
34000000,1
35001000,1
36000000,3
36999000,3
37996000,3
39000000,1
39995000,1533
41003000,1533
41997000,1533
43005000,1533
43997000,1533
45001000,1533
46004000,1533
46997000,1533
