timestamp,timestamp_sample,device_id,magnetometer_ga[0],magnetometer_ga[1],magnetometer_ga[2],calibration_count
492000,483500,197644,0.277226,-0.03375007,0.47143218,0
1001000,991600,197644,0.277226,-0.03375007,0.47143218,0
1501000,1492200,197644,0.277226,-0.03375007,0.47143218,0
1987000,1979200,197644,0.277226,-0.03375007,0.47143218,0
2497000,2489750,197644,0.277226,-0.03375007,0.47143218,0
3000000,2992250,197644,0.277226,-0.03375007,0.47143218,0
3496000,3487750,197644,0.277226,-0.03375007,0.47143218,0
3989000,3979800,197644,0.277226,-0.03375007,0.47143218,0
4504000,4494500,197644,0.277226,-0.03375007,0.47143218,0
4983000,4973250,197644,0.277226,-0.03375007,0.47143218,0
5500000,5491400,197644,0.277226,-0.03375007,0.47143218,0
5984000,5974750,197644,0.277226,-0.03375007,0.47143218,0
6505000,6498000,197644,0.27722603,-0.03375007,0.47143218,0
7000000,6992000,197644,0.27722603,-0.03375007,0.47143218,0
7492000,7483250,197644,0.277226,-0.03375007,0.47143218,0
7988000,7980500,197644,0.277226,-0.03375007,0.47143218,0
8491000,8481500,197644,0.277226,-0.03375007,0.47143218,0
9005000,8995750,197644,0.277226,-0.03375007,0.47143218,0
9485000,9473666,197644,0.277226,-0.033750072,0.47143218,0
9996000,9989500,197644,0.277226,-0.03375007,0.47143218,0
10501000,10492200,197644,0.277226,-0.03375007,0.47143218,0
10988000,10977600,197644,0.277226,-0.03375007,0.47143218,0
11492000,11483000,197644,0.277226,-0.03375007,0.47143218,0
11997000,11989333,197644,0.27722603,-0.03375007,0.47143218,0
12505000,12496333,197644,0.27722603,-0.03375007,0.47143218,0
12981000,12974000,197644,0.27722603,-0.03375007,0.47143218,0
13488000,13481250,197644,0.277226,-0.03375007,0.47143218,0
13996000,13987400,197644,0.277226,-0.03375007,0.47143218,0
14497000,14488500,197644,0.277226,-0.03375007,0.47143218,0
15000000,14992000,197644,0.277226,-0.03375007,0.47143218,0
15489000,15482666,197644,0.27722603,-0.03375007,0.47143218,0
15997000,15989750,197644,0.277226,-0.03375007,0.47143218,0
16491000,16484500,197644,0.277226,-0.03375007,0.47143218,0
17000000,16989750,197644,0.277226,-0.03375007,0.47143218,0
17501000,17491800,197644,0.277226,-0.03375007,0.47143218,0
17976000,17968250,197644,0.277226,-0.03375007,0.47143218,0
18496000,18486200,197644,0.277226,-0.03375007,0.47143218,0
19005000,18992200,197644,0.277226,-0.03375007,0.47143218,0
19492000,19482400,197644,0.27782795,-0.0337493,0.47107774,0
19993000,19984500,197644,0.27968568,-0.034167644,0.4699469,0
20484000,20477250,197644,0.2856187,-0.034868978,0.46631286,0
20985000,20977500,197644,0.27528045,-0.03612363,0.4723952,0
21481000,21475666,197644,0.27046582,-0.034202382,0.4753104,0
22001000,21991800,197644,0.27364045,-0.031392377,0.47368437,0
22505000,22492200,197644,0.28001308,-0.037968226,0.46945977,0
23000000,22991250,197644,0.28184292,-0.040849376,0.468121,0
23505000,23495500,197644,0.27696952,-0.03320966,0.471621,0
24000000,23992666,197644,0.27444696,-0.029443558,0.47334272,0
24489000,24481000,197644,0.2775339,-0.032478653,0.47134003,0
24996000,24988666,197644,0.27835342,-0.034686234,0.47069907,0
25497000,25488200,197644,0.28067502,-0.03505294,0.46929118,0
26000000,25990500,197644,0.27997172,-0.03591854,0.46964568,0
26485000,26478333,197644,0.27535388,-0.034247275,0.47249207,0
26999000,26990000,197644,0.27196002,-0.03720043,0.4742312,0
27500000,27490750,197644,0.27725703,-0.035099752,0.47131503,0
28005000,27997000,197644,0.31318653,-0.13900656,0.42758772,0
28488000,28477000,197644,0.25131565,-0.12142074,0.4715281,0
28976000,28965600,197644,0.20424823,-0.104037546,0.4976881,0
29504000,29494500,197644,0.247494,-0.19112298,0.4499545,0
29991000,29980600,197644,0.21039248,-0.2039014,0.4630344,0
30480000,30469750,197644,0.19641444,-0.20379628,0.46916807,0
30997000,30989000,197644,0.18041375,-0.20577267,0.4747083,0
31493000,31485000,197644,0.17047513,-0.22564271,0.4693242,0
31981000,31972750,197644,0.16264583,-0.22860219,0.47066435,0
32496000,32488500,197644,0.14845473,-0.23038,0.47447145,0
32987000,32980500,197644,0.12621246,-0.21949334,0.48593503,0
33499000,33491250,197644,0.13844226,-0.25959736,0.46225256,0
33988000,33977400,197644,0.11834281,-0.25936761,0.46793675,0
34496000,34488000,197644,0.109822474,-0.24275284,0.4788015,0
34984000,34975800,197644,0.10203665,-0.25339088,0.47499797,0
35489000,35476000,197644,0.118844464,-0.2854572,0.4523568,0
35996000,35985666,197644,0.08921689,-0.25793752,0.4751308,0
36505000,36495000,197644,0.07254279,-0.2318425,0.4911496,0
37004000,36996500,197644,0.093070164,-0.28095907,0.46113056,0
37485000,37476750,197644,0.07183996,-0.25356674,0.4803987,0
38000000,37991750,197644,0.08494805,-0.26975733,0.4693008,0
38489000,38481000,197644,0.052721627,-0.2220541,0.4981379,0
39000000,38987333,197644,0.051127,-0.20148203,0.5069835,0
39493000,39484500,197644,0.04617198,-0.21276039,0.50283456,0
39988000,39979250,197644,0.0377914,-0.20736319,0.5057746,0
40493000,40484400,197644,0.025649115,-0.19559044,0.51120234,0
41003000,40993166,197644,0.033741646,-0.20415607,0.5073689,0
41485000,41474200,197644,0.029189358,-0.19779484,0.5101628,0
41997000,41989500,197644,0.02981862,-0.19710386,0.51039445,0
42493000,42485250,197644,0.030359339,-0.19624083,0.5106951,0
42988000,42979500,197644,0.02823205,-0.19262284,0.5121919,0
43489000,43483333,197644,0.028806746,-0.19152711,0.5125711,0
43989000,43978500,197644,0.04009961,-0.20232987,0.50763744,0
44495000,44486500,197644,0.040116478,-0.20018661,0.50848556,0
44989000,44980500,197644,0.03975542,-0.19789195,0.50941133,0
45495000,45483800,197644,0.042916693,-0.1997243,0.50843835,0
45992000,45984666,197644,0.033181563,-0.18706563,0.5139522,0
46493000,46484750,197644,0.027320597,-0.17907925,0.5171322,0
46997000,46989000,197644,0.040928546,-0.19359021,0.51096845,0
