timestamp,rtl_time_s,rtl_limit_fraction
12073000,0.037101675,4.1224084e-05
13085000,0.065159954,7.2399955e-05
14096000,0.044156082,4.9062317e-05
15109000,0.091277465,0.00010141941
16125000,0.15739056,0.00017487841
17141000,0.13424577,0.00014916198
18165000,0.05356358,5.951509e-05
19213000,0.0012682457,1.409162e-06
20225000,0.053787626,5.9764032e-05
21233000,0.019428689,2.1587433e-05
22240000,0.04726339,5.2514883e-05
23285000,0.03765729,4.1841435e-05
24305000,0.51252174,0.0005694686
25316000,0.67458457,0.0007495385
26329000,0.7668892,0.0008520992
27365000,0.71358067,0.00079286745
28376000,0.7412637,0.00082362635
29385000,0.73596126,0.00081773475
30389000,0.77145565,0.00085717294
31413000,0.11332801,0.00012592002
32413000,0.24679887,0.00027422098
33413000,0.177311,0.00019701224
34433000,0.1524274,0.00016936379
35436000,0.09401459,0.00010446066
36441000,0.11315338,0.00012572599
37456000,0.10715766,0.000119064076
38473000,0.060455322,6.717259e-05
39485000,0.14605135,0.00016227928
40496000,0.10414521,0.0001157169
41521000,0.09941581,0.00011046201
42545000,0.057954036,6.4393374e-05
43549000,0.06677954,7.4199495e-05
44557000,0.0765958,8.510645e-05
45569000,0.06926006,7.695563e-05
46613000,0.080877386,8.9863766e-05
47661000,0.102928214,0.00011436469
48685000,0.076301634,8.47796e-05
