timestamp,main_state_changes,main_state
56000,0,0
561000,0,0
1065000,0,0
1529000,0,0
2029000,0,0
2541000,0,0
3041000,0,0
3553000,0,0
4053000,0,0
4273000,0,0
4780000,0,0
5285000,0,0
5785000,0,0
6289000,0,0
6793000,0,0
7301000,0,0
7808000,0,0
8316000,0,0
8817000,0,0
9321000,0,0
9825000,0,0
10337000,0,0
10844000,0,0
11057000,1,4
11569000,1,4
12073000,1,4
12581000,1,4
13093000,1,4
13593000,1,4
14096000,1,4
14604000,1,4
15113000,1,4
15625000,1,4
16133000,1,4
16641000,1,4
17141000,1,4
17656000,1,4
18065000,1,4
18569000,1,4
18865000,1,4
19157000,1,4
19265000,2,7
19409000,2,7
19909000,2,7
19977000,2,7
20170000,2,7
20277000,2,7
20777000,2,7
21289000,2,7
21553000,2,7
21581000,2,7
22085000,2,7
22589000,2,7
23093000,2,7
23601000,2,7
24109000,2,7
24609000,2,7
25117000,2,7
25617000,2,7
26125000,2,7
26641000,2,7
26736000,2,7
27053000,2,7
27064000,2,7
27565000,2,7
28065000,2,7
28573000,2,7
29077000,2,7
29589000,2,7
30097000,2,7
30181000,2,7
30236000,2,7
30413000,2,7
30913000,2,7
31413000,2,7
31913000,2,7
32413000,2,7
32917000,2,7
33421000,2,7
33932000,2,7
34433000,2,7
34936000,2,7
35436000,2,7
35945000,2,7
36453000,2,7
36961000,2,7
37468000,2,7
37969000,2,7
38476000,2,7
38981000,2,7
39485000,2,7
39993000,2,7
40500000,2,7
40620000,2,7
40881000,3,11
41382000,3,11
41889000,3,11
42389000,3,11
42889000,3,11
43397000,3,11
43905000,3,11
44405000,3,11
44913000,3,11
45416000,3,11
45917000,3,11
46209000,3,11
46709000,3,11
47209000,3,11
47721000,3,11
48233000,3,11
48281000,3,11
48781000,3,11
48916000,3,11
