timestamp,alt_max,freefall,ground_contact,maybe_landed,landed,in_ground_effect,in_descend,has_low_throttle,vertical_movement,horizontal_movement,close_to_ground_or_skipped_check
509000,inf,0,1,1,1,0,0,1,1,0,1
1516000,inf,0,1,1,1,0,0,1,0,0,1
2524000,inf,0,1,1,1,0,0,1,0,0,1
3529000,inf,0,1,1,1,0,0,1,0,0,1
4533000,inf,0,1,1,1,0,0,1,0,0,1
5545000,inf,0,1,1,1,0,0,1,0,0,1
6549000,inf,0,1,1,1,0,0,1,0,0,1
7556000,inf,0,1,1,1,0,0,1,0,0,1
8569000,inf,0,1,1,1,0,0,1,0,0,1
9573000,inf,0,1,1,1,0,0,1,0,0,1
10577000,inf,0,1,1,1,0,0,1,0,0,1
11085000,inf,0,1,1,1,1,1,1,0,0,1
12089000,inf,0,1,1,1,1,1,1,0,0,1
13093000,inf,0,1,1,1,1,1,1,0,0,1
14096000,inf,0,1,1,1,1,1,1,0,0,1
15101000,inf,0,1,1,1,1,1,1,0,0,1
16105000,inf,0,1,1,1,1,1,1,0,0,1
17108000,inf,0,1,1,1,1,1,1,0,0,1
18113000,inf,0,1,1,1,1,1,1,0,0,1
19121000,inf,0,1,1,1,1,1,1,0,0,1
19365000,inf,0,1,1,1,0,0,1,0,0,1
20369000,inf,0,1,1,1,0,0,1,0,0,1
21373000,inf,0,1,1,1,0,0,1,0,0,1
21569000,inf,0,1,1,1,1,0,1,0,0,1
22305000,inf,0,1,0,0,1,0,1,0,0,1
22317000,inf,0,0,0,0,1,0,1,0,0,1
23325000,inf,0,0,0,0,1,0,0,0,0,1
24329000,inf,0,0,0,0,1,0,0,0,0,1
25333000,inf,0,0,0,0,1,0,0,0,0,1
26341000,inf,0,0,0,0,1,0,0,0,0,1
27309000,inf,0,0,0,0,0,0,0,0,0,1
28313000,inf,0,0,0,0,0,0,0,0,0,1
29317000,inf,0,0,0,0,0,0,0,0,0,1
30317000,inf,0,0,0,0,0,0,0,0,0,1
31321000,inf,0,0,0,0,0,0,0,1,0,1
32321000,inf,0,0,0,0,0,0,0,0,0,1
33325000,inf,0,0,0,0,0,0,0,0,0,1
34329000,inf,0,0,0,0,0,0,0,0,0,1
35333000,inf,0,0,0,0,0,0,0,0,0,1
36337000,inf,0,0,0,0,0,0,0,0,0,1
37337000,inf,0,0,0,0,0,0,0,0,0,1
38337000,inf,0,0,0,0,0,0,0,0,0,1
39337000,inf,0,0,0,0,0,0,0,1,0,1
40337000,inf,0,0,0,0,0,0,0,0,0,1
41340000,inf,0,0,0,0,0,0,0,0,0,1
41545000,inf,0,0,0,0,1,1,0,0,0,1
42545000,inf,0,0,0,0,1,1,1,0,0,1
42928000,inf,0,1,0,0,1,1,1,0,0,1
43476000,inf,0,1,1,0,1,1,1,0,0,1
43817000,inf,0,1,1,1,1,1,1,0,0,1
44825000,inf,0,1,1,1,1,1,1,0,0,1
45481000,inf,0,1,0,0,1,1,1,0,0,1
45917000,inf,0,1,1,0,1,1,1,0,0,1
46261000,inf,0,1,1,1,1,1,1,0,0,1
47261000,inf,0,1,1,1,1,1,1,0,0,1
48261000,inf,0,1,1,1,1,1,1,0,0,1
49261000,inf,0,1,1,1,1,1,1,0,0,1
