timestamp,load,ram_usage
23509000,0.0,0.7191437
24013000,0.0,0.7192877
24513000,0.0,0.71917003
25009000,0.0,0.7191971
25512000,0.0,0.7191868
26013000,0.0,0.71862257
26513000,0.0,0.71852934
27017000,0.0,0.7185949
27513000,0.0,0.7184887
28013000,0.0,0.71777123
28513000,0.0,0.71771
29009000,0.0,0.71783656
29509000,0.0,0.7177324
30009000,0.0,0.717812
30509000,0.0,0.71776104
31012000,0.0,0.71776366
31509000,0.0,0.7177687
32009000,0.0,0.71765816
32509000,0.0,0.71742904
33009000,0.0,0.7174009
33509000,0.0,0.7173302
34009000,0.0,0.7173215
34513000,0.0,0.7173106
35013000,0.0,0.7174287
35513000,0.0,0.71751314
36017000,0.0,0.71758217
36513000,0.0,0.71844167
37013000,0.0,0.7184489
37509000,0.0,0.71831936
38009000,0.0,0.7184237
38509000,0.0,0.71814567
39009000,0.0,0.7181773
39513000,0.0,0.7179265
40009000,0.0,0.7178825
40509000,0.0,0.7178025
41009000,0.0,0.71808577
41509000,0.0,0.7180787
42009000,0.0,0.71807325
42513000,0.0,0.7180828
43009000,0.0,0.71808255
43509000,0.0,0.71804166
44013000,0.0,0.71725225
44509000,0.0,0.71726835
45017000,0.0,0.7172834
45509000,0.0,0.71728736
46009000,0.0,0.717261
46513000,0.0,0.7178348
47009000,0.0,0.71785027
47513000,0.0,0.71785796
48013000,0.0,0.7178088
48513000,0.0,0.71780866
49013000,0.0,0.7178126
